PNO,EQUIPMENT_ID,LOT_NO,WAFER_ID,TIMESTAMP,EXPOSURE_DOSE,FOCUS_POSITION,STAGE_TEMP,BAROMETRIC_PRESSURE,HUMIDITY,ALIGNMENT_ERROR_X,ALIGNMENT_ERROR_Y,LENS_ABERRATION,ILLUMINATION_UNIFORMITY,RETICLE_TEMP
TS00000143,PHOTO_001,LOT250001A,W001,2024.1.1 1:46,29.66835086,-13.001811,22.95310855,1016.905164,46.18392356,1.729471463,1.96081246,3.237326896,98.90328446,22.98844559
TS00000144,PHOTO_001,LOT250001A,W001,2024.1.1 1:47,30.53282706,-13.57725056,22.95377497,1015.111407,46.81326513,1.734730885,1.863675287,3.330099691,98.95348914,22.98981537
TS00000145,PHOTO_001,LOT250001A,W001,2024.1.1 1:48,30.73485891,-11.77865656,22.95295276,1014.81527,45.52469325,1.656412683,1.901346116,3.406866204,98.94971881,22.99087456
TS00000146,PHOTO_001,LOT250001A,W001,2024.1.1 1:48,31.13715864,-11.41625406,22.95079094,1011.417169,46.03861738,1.594255012,1.79220855,3.356996561,98.97533354,22.99233194
TS00000147,PHOTO_001,LOT250001A,W001,2024.1.1 1:49,30.54171237,-12.8247946,22.95091583,1014.843751,46.14138388,1.543282081,1.774580684,3.442759404,98.94257657,22.99275825
TS00000148,PHOTO_001,LOT250001A,W001,2024.1.1 1:50,30.73556825,-12.4302323,22.94970025,1014.041996,45.86357329,1.551530887,1.774695146,3.374367099,98.95108937,22.99492425
TS00000149,PHOTO_001,LOT250001A,W001,2024.1.1 1:51,31.71139685,-11.09304904,22.9472421,1013.72458,45.06394149,1.566298285,1.753012046,3.560918235,99.03017516,22.99671289
TS00000150,PHOTO_001,LOT250001A,W001,2024.1.1 1:51,31.8681274,-11.81426674,22.95056455,1015.824242,44.47095301,1.493053654,1.71901546,3.428104026,98.96907173,22.99806976
TS00000151,PHOTO_001,LOT250001A,W001,2024.1.1 1:52,32.10019714,-8.737024457,22.95378438,1016.191665,43.67547146,1.517708109,1.69576579,3.474259017,98.99896495,22.99982488
TS00000152,PHOTO_001,LOT250001A,W001,2024.1.1 1:53,32.38924575,-10.08450741,22.94828191,1014.884694,44.71671466,1.502245834,1.719117479,3.562976346,99.06673214,23.00222015
TS00000153,PHOTO_001,LOT250001A,W001,2024.1.1 1:54,32.22536989,-13.43343135,22.94865127,1016.548574,45.45618595,1.482385592,1.69019752,3.472565434,99.05217214,23.00286861
TS00000154,PHOTO_001,LOT250001A,W001,2024.1.1 1:54,32.82915058,-9.200261586,22.94870235,1015.252091,43.95073778,1.568745963,1.737262054,3.405018359,98.99523628,23.00453495
TS00000155,PHOTO_001,LOT250001A,W001,2024.1.1 1:55,33.08073634,-9.794459974,22.95223771,1012.826641,44.92274613,1.54846865,1.724015676,3.473807002,98.95008126,23.00663643
TS00000156,PHOTO_001,LOT250001A,W001,2024.1.1 1:56,32.88982994,-10.32559338,22.95212814,1012.156812,43.81187449,1.624313223,1.734441516,3.43903512,98.93933432,23.00711199
TS00000157,PHOTO_001,LOT250001A,W001,2024.1.1 1:57,34.11540402,-9.429088974,22.9514542,1013.844886,44.32739444,1.6620206,1.825177227,3.332824997,98.96554697,23.00894896
TS00000158,PHOTO_001,LOT250001A,W001,2024.1.1 1:57,33.73055965,-7.16286772,22.95057229,1014.245967,44.57311639,1.752185357,1.901671187,3.292465669,98.89325254,23.0105383
TS00000159,PHOTO_001,LOT250001A,W001,2024.1.1 1:58,33.21213445,-5.153869209,22.95332644,1016.055355,43.64079539,1.749418314,1.935069041,3.246142949,98.83657019,23.01246229
TS00000160,PHOTO_001,LOT250001A,W001,2024.1.1 1:59,34.07227555,-6.567158267,22.95084139,1015.288981,44.03063722,1.849326067,1.950612292,3.202538448,98.89144467,23.01377707
TS00000161,PHOTO_001,LOT250001A,W001,2024.1.1 2:00,33.51224036,-7.909755082,22.9551812,1010.709411,43.57537469,1.867511176,2.052409691,3.059859943,98.80297263,23.01529418
TS00000162,PHOTO_001,LOT250001A,W001,2024.1.1 2:00,34.27940834,-6.353078685,22.95765497,1011.562489,44.14824122,1.929192946,2.029858498,3.084619464,98.72565792,23.01660447
TS00000163,PHOTO_001,LOT250001A,W001,2024.1.1 2:01,34.45949169,-7.835465916,22.95451995,1013.252448,43.77209609,1.88217119,2.035170118,3.12059097,98.73683666,23.01787081
TS00000164,PHOTO_001,LOT250001A,W001,2024.1.1 2:02,33.66778053,-8.368880981,22.9551595,1014.005897,43.57596735,2.09391693,2.070734111,2.923806242,98.71792988,23.02016197
TS00000165,PHOTO_001,LOT250001A,W001,2024.1.1 2:03,34.34992495,-9.304493019,22.96267617,1013.448528,44.39398349,2.079408712,2.140899847,2.877134663,98.57396129,23.02112006
TS00000166,PHOTO_001,LOT250001A,W001,2024.1.1 2:03,34.0672254,-10.50642287,22.95967583,1010.711409,43.7793497,2.06229653,2.236630777,2.78631062,98.56819454,23.02300903
TS00000167,PHOTO_001,LOT250001A,W001,2024.1.1 2:04,34.13847817,-8.821529803,22.96464123,1007.511424,42.89713303,2.06389474,2.223661018,2.817718451,98.51906109,23.02353187
TS00000168,PHOTO_001,LOT250001A,W001,2024.1.1 2:05,34.44737304,-8.400948266,22.9636178,1007.930461,43.1958683,2.084538556,2.281130717,2.79224647,98.50690898,23.02511945
TS00000169,PHOTO_001,LOT250001A,W001,2024.1.1 2:06,33.44287124,-9.217884522,22.9652433,1010.897206,43.14480662,2.112081334,2.334705456,2.740303897,98.4689338,23.02668075
TS00000170,PHOTO_001,LOT250001A,W001,2024.1.1 2:06,33.06759975,-10.154647,22.96816877,1010.866039,43.18863877,2.014685568,2.263303593,2.573115157,98.36335468,23.02804024
TS00000171,PHOTO_001,LOT250001A,W001,2024.1.1 2:07,32.81976473,-11.41861909,22.9673303,1007.066182,44.61259253,2.038457566,2.314354992,2.620481089,98.27085394,23.02976645
TS00000172,PHOTO_001,LOT250001A,W001,2024.1.1 2:08,32.63718323,-9.556934108,22.97124949,1009.73476,43.28534481,2.058483388,2.312475394,2.633534162,98.35301599,23.0304301
TS00000173,PHOTO_001,LOT250001A,W001,2024.1.1 2:09,32.70540842,-12.90274886,22.9721857,1011.020383,41.81388396,1.926729648,2.259494815,2.560594912,98.2031259,23.03224457
TS00000174,PHOTO_001,LOT250001A,W001,2024.1.1 2:09,32.63384056,-10.19792963,22.97234791,1006.392228,42.69009121,1.912848917,2.307928285,2.539628904,98.23251752,23.03325307
TS00000175,PHOTO_001,LOT250001A,W001,2024.1.1 2:10,32.36134279,-13.26668129,22.9777781,1011.870181,41.84452329,1.922313689,2.234073887,2.48036052,98.17468896,23.03417393
TS00000176,PHOTO_001,LOT250001A,W001,2024.1.1 2:11,32.3308733,-13.2499732,22.97876271,1008.011087,42.80212105,1.818964549,2.200619445,2.511005491,98.1545688,23.03487969
TS00000177,PHOTO_001,LOT250001A,W001,2024.1.1 2:12,31.75453429,-14.62722877,22.98123124,1011.956393,41.81156041,1.74756332,2.239683972,2.565758558,98.19730508,23.03682687
TS00000178,PHOTO_001,LOT250001A,W001,2024.1.1 2:12,32.08403386,-13.42512279,22.98144849,1007.346752,42.49281631,1.704761728,2.151880152,2.532118868,98.23837379,23.03704238
TS00000179,PHOTO_001,LOT250001A,W001,2024.1.1 2:13,31.15788816,-11.39020086,22.9894404,1005.992754,42.12299258,1.627226001,2.120463815,2.472698019,97.98017479,23.03851502
TS00000180,PHOTO_001,LOT250001A,W001,2024.1.1 2:14,32.12456032,-12.18962289,22.99046272,1007.304128,43.29332978,1.633624807,2.087577127,2.539044576,98.09031799,23.03948078
TS00000181,PHOTO_001,LOT250001A,W001,2024.1.1 2:15,31.07469643,-11.53236683,22.99314979,1008.113247,43.09821058,1.545315001,1.98048578,2.65595548,98.01665935,23.0403473
TS00000182,PHOTO_001,LOT250001A,W001,2024.1.1 2:15,30.28804277,-12.1798512,22.99318077,1007.293309,43.32222441,1.469776436,1.990564293,2.651752852,98.06443434,23.04115937
TS00000183,PHOTO_001,LOT250001A,W001,2024.1.1 2:16,30.03061652,-14.50867429,22.99295895,1007.649858,43.12761506,1.497685959,1.892238078,2.687241109,98.0518058,23.04180536
TS00000184,PHOTO_001,LOT250001A,W001,2024.1.1 2:17,30.50433312,-13.16920341,23.00300169,1008.962279,42.41080799,1.471589946,1.847464148,2.704385826,98.07073396,23.04222863
TS00000185,PHOTO_001,LOT250001A,W001,2024.1.1 2:18,30.10096078,-13.59734968,23.00170244,1007.64923,43.61945697,1.493929769,1.815504425,2.846540313,98.01523488,23.04451724
TS00000186,PHOTO_001,LOT250001A,W001,2024.1.1 2:18,30.38348717,-10.12545799,23.00310335,1007.874146,44.53530075,1.506910523,1.769206021,2.928612133,97.96167701,23.04430446
TS00000187,PHOTO_001,LOT250001A,W001,2024.1.1 2:19,30.22472055,-13.55853873,23.00825567,1003.74114,43.70450106,1.573030692,1.781959595,2.969468799,98.06209089,23.0451773
TS00000188,PHOTO_001,LOT250001A,W001,2024.1.1 2:20,29.97481498,-10.02142497,23.01261945,1008.980824,43.28650799,1.589704809,1.740714362,3.040734321,98.03545949,23.04582062
TS00000189,PHOTO_001,LOT250001A,W001,2024.1.1 2:21,29.66522906,-9.587620178,23.01314144,1007.778571,42.77406548,1.616670768,1.699946313,3.013459948,98.03589431,23.04703663
TS00000190,PHOTO_001,LOT250001A,W001,2024.1.1 2:21,29.42948661,-7.724873093,23.01868336,1012.039938,43.18031184,1.655385535,1.723928649,3.068682202,98.04581779,23.04801064
TS00000191,PHOTO_001,LOT250001A,W001,2024.1.1 2:22,29.91928099,-10.61452989,23.0212643,1005.690514,44.09625329,1.675529161,1.691744527,3.146691239,98.14580828,23.04763275
TS00000192,PHOTO_001,LOT250001A,W001,2024.1.1 2:23,30.53290541,-8.462213366,23.01994813,1003.55644,44.57221723,1.696964773,1.693851387,3.214818308,98.20511294,23.04793618
TS00000193,PHOTO_001,LOT250001A,W001,2024.1.1 2:24,30.39698165,-5.650471262,23.02378343,1009.672537,44.19301236,1.822231956,1.716143562,3.339464386,98.09795882,23.04786743
TS00000194,PHOTO_001,LOT250001A,W001,2024.1.1 2:24,29.960678,-9.564491016,23.03010075,1009.056179,44.62837379,1.898446202,1.746601853,3.377006332,98.22464409,23.04807404
TS00000195,PHOTO_001,LOT250001A,W001,2024.1.1 2:25,30.70017816,-10.53920461,23.02583664,1005.743426,44.68835784,1.924483771,1.768990331,3.391407783,98.21346724,23.04822738
TS00000196,PHOTO_001,LOT250001A,W001,2024.1.1 2:26,30.97855645,-10.69869471,23.03405764,1004.526745,44.68588665,1.960289946,1.77697049,3.332949159,98.19964113,23.04898649
TS00000197,PHOTO_001,LOT250001A,W001,2024.1.1 2:27,30.68294968,-6.503880974,23.03460501,1012.292962,44.10753607,2.032625653,1.849077761,3.353752248,98.32332301,23.04856031
TS00000198,PHOTO_001,LOT250001A,W001,2024.1.1 2:27,31.32524094,-10.15170574,23.03963606,1012.094594,44.72959148,2.050798412,1.857131026,3.47691138,98.31884756,23.05031751
TS00000199,PHOTO_001,LOT250001A,W001,2024.1.1 2:28,31.52590371,-7.705309031,23.04312331,1002.461741,44.24030685,2.129505272,1.887645367,3.528304741,98.32742168,23.05011288
TS00000200,PHOTO_001,LOT250001A,W001,2024.1.1 2:29,31.29214541,-6.380965198,23.04614244,1007.666802,44.88487633,2.131668025,1.909029011,3.492078998,98.41385882,23.04984951
TS00000201,PHOTO_001,LOT250001A,W001,2024.1.1 2:30,32.14311494,-6.722236695,23.04889548,1013.115395,45.19851812,2.128785242,2.029495354,3.595745225,98.4486113,23.05055469
TS00000202,PHOTO_001,LOT250001A,W001,2024.1.1 2:30,32.47498028,-6.398767682,23.05094679,1007.917532,46.13285132,2.117418199,2.047302042,3.441935298,98.51471981,23.04943975
TS00000203,PHOTO_001,LOT250001A,W001,2024.1.1 2:31,32.93060027,-6.813395667,23.06086287,1008.043764,44.46482728,2.040227923,2.099031269,3.423873983,98.52739645,23.04949135
TS00000204,PHOTO_001,LOT250001A,W001,2024.1.1 2:32,33.15776993,-5.408681707,23.06314576,1008.735423,45.66366721,2.073188189,2.167571237,3.431674194,98.61973855,23.0488112
TS00000205,PHOTO_001,LOT250001A,W001,2024.1.1 2:33,32.4124396,-9.001423588,23.06020919,1006.821094,46.38612173,2.029980367,2.162013389,3.403038479,98.64839982,23.04999291
TS00000206,PHOTO_001,LOT250001A,W001,2024.1.1 2:33,32.80044049,-8.894172364,23.06880768,1005.550941,46.07334265,1.994528318,2.170900057,3.430822791,98.74577594,23.04897925
TS00000207,PHOTO_001,LOT250001A,W001,2024.1.1 2:34,33.57510832,-9.395633411,23.0679392,1012.641843,46.23601637,1.942512072,2.244798519,3.343398721,98.79759035,23.04912221
TS00000208,PHOTO_001,LOT250001A,W001,2024.1.1 2:35,33.74654087,-7.392740783,23.0720727,1005.60828,46.20417552,1.888189844,2.276540804,3.241319972,98.81946096,23.04929713
TS00000209,PHOTO_001,LOT250001A,W001,2024.1.1 2:36,33.89467493,-7.722351134,23.07474244,1011.045981,46.74250804,1.89986315,2.277431483,3.31249232,98.83050133,23.04911458
TS00000210,PHOTO_001,LOT250001A,W001,2024.1.1 2:36,35.3507467,-8.853858626,23.07657961,1012.862929,45.41916669,1.76011446,2.34051863,3.124892049,98.86193416,23.04800011
TS00000211,PHOTO_001,LOT250001A,W001,2024.1.1 2:37,34.13046924,-8.2247595,23.0828694,1007.243038,45.34401451,1.735385023,2.225415003,3.100947586,98.86265475,23.04774494
TS00000212,PHOTO_001,LOT250001A,W001,2024.1.1 2:38,34.41880076,-12.2363647,23.08412557,1008.790434,46.2710475,1.641344203,2.329908201,3.012555329,98.88972128,23.04659211
TS00000213,PHOTO_001,LOT250001A,W001,2024.1.1 2:39,34.37765416,-8.426214816,23.08585935,1014.36885,45.07239695,1.632492051,2.309051564,3.041751324,98.98759372,23.04733051
TS00000214,PHOTO_001,LOT250001A,W001,2024.1.1 2:39,34.25660996,-9.077113567,23.08710561,1012.907133,47.19632474,1.597025624,2.281005081,2.977907126,98.88245525,23.04580466
TS00000215,PHOTO_001,LOT250001A,W001,2024.1.1 2:40,33.8384668,-10.65992276,23.09079074,1010.274291,47.2734556,1.548040778,2.142628052,3.002132059,98.98025533,23.0452815
TS00000216,PHOTO_001,LOT250001A,W001,2024.1.1 2:41,34.20570072,-9.44862198,23.09211629,1015.068716,46.35802366,1.564760453,2.250648698,2.891182836,98.97766772,23.0443469
TS00000217,PHOTO_001,LOT250001A,W001,2024.1.1 2:42,33.50052402,-14.91198579,23.09819981,1015.327388,46.46619349,1.475837309,2.145542552,2.859192663,99.02896997,23.04441496
TS00000218,PHOTO_001,LOT250001A,W001,2024.1.1 2:42,33.59392841,-13.45969178,23.09851081,1013.233376,46.70920487,1.485975353,2.120966391,2.746517085,98.92850268,23.0431369
TS00000219,PHOTO_001,LOT250001A,W001,2024.1.1 2:43,33.34688107,-13.95612474,23.10305156,1010.561149,46.8408665,1.515796454,2.087587318,2.632441414,98.99668139,23.04259686
TS00000220,PHOTO_001,LOT250001A,W001,2024.1.1 2:44,33.40184387,-11.88084604,23.10894854,1012.029208,46.93585732,1.55497609,2.059152881,2.641921066,99.0051076,23.04153101
TS00000221,PHOTO_001,LOT250001A,W001,2024.1.1 2:45,34.10143393,-14.57521111,23.11117712,1014.029919,47.2370523,1.562677787,2.019182841,2.625112553,98.8802917,23.04034065
TS00000222,PHOTO_001,LOT250001A,W001,2024.1.1 2:45,32.21660127,-11.8268223,23.11122615,1013.092795,46.83359051,1.633208639,1.979854877,2.597037029,98.90516091,23.03997248
TS00000223,PHOTO_001,LOT250001A,W001,2024.1.1 2:46,33.01075318,-10.79736533,23.11356823,1016.160579,47.53049048,1.619401265,1.931770507,2.51149115,98.93356385,23.03869832
TS00000224,PHOTO_001,LOT250001A,W001,2024.1.1 2:47,31.85229343,-11.63021522,23.11989094,1010.2356,47.25179807,1.65534528,1.871390666,2.540147743,98.93924763,23.03702506
TS00000225,PHOTO_001,LOT250001A,W001,2024.1.1 2:48,32.06189372,-12.00142445,23.11949622,1010.568549,46.63187539,1.753029456,1.836142104,2.457291251,98.89438159,23.03595383
TS00000226,PHOTO_001,LOT250001A,W001,2024.1.1 2:48,32.43558024,-13.60313035,23.12005507,1014.997263,47.8010676,1.797684592,1.755145354,2.44783612,98.8815761,23.03542975
TS00000227,PHOTO_001,LOT250001A,W001,2024.1.1 2:49,31.77504554,-13.03363221,23.12004483,1013.553198,46.18109927,1.872500306,1.734764097,2.448153414,98.76474337,23.03468108
TS00000228,PHOTO_001,LOT250001A,W001,2024.1.1 2:50,31.07152231,-9.487543141,23.12579885,1013.446911,46.92892992,1.909615297,1.759561849,2.516939719,98.70160417,23.0338853
TS00000229,PHOTO_001,LOT250001A,W001,2024.1.1 2:51,30.97762941,-9.758027477,23.12870997,1010.821774,47.54472494,1.950547445,1.73979933,2.476219939,98.74510213,23.03098259
TS00000230,PHOTO_001,LOT250001A,W001,2024.1.1 2:51,31.30833175,-10.52783267,23.1277522,1015.512501,46.50332246,2.003116005,1.72540748,2.54060944,98.63710628,23.03065818
TS00000231,PHOTO_001,LOT250001A,W001,2024.1.1 2:52,30.53228284,-10.62686432,23.1314841,1015.547246,47.08784642,2.043570565,1.684567497,2.64063733,98.61124238,23.02963409
TS00000232,PHOTO_001,LOT250001A,W001,2024.1.1 2:53,30.71748922,-12.56940841,23.13198091,1017.521561,47.18555673,2.062298677,1.731008262,2.584059202,98.65568554,23.028252
TS00000233,PHOTO_001,LOT250001A,W001,2024.1.1 2:54,30.47720225,-10.67922764,23.13406473,1016.261563,46.29333978,2.084480987,1.679845712,2.656072403,98.57212159,23.027296
TS00000234,PHOTO_001,LOT250001A,W001,2024.1.1 2:54,30.05070401,-5.77089987,23.13109856,1015.951419,46.70912673,2.087300218,1.765018837,2.735668166,98.48729813,23.02577984
TS00000235,PHOTO_001,LOT250001A,W001,2024.1.1 2:55,31.04792353,-10.1573276,23.13718711,1019.410768,46.59475355,2.123334364,1.749468778,2.799454699,98.43370317,23.02359493
TS00000236,PHOTO_001,LOT250001A,W001,2024.1.1 2:56,30.35145458,-7.594459925,23.14103939,1013.363675,46.28699128,2.091137585,1.838393078,2.820526973,98.45282885,23.02219213
TS00000237,PHOTO_001,LOT250001A,W001,2024.1.1 2:57,29.22536846,-6.061783057,23.1392199,1018.153186,47.9220314,2.130594578,1.778021162,2.945652346,98.3862536,23.02144519
TS00000238,PHOTO_001,LOT250001A,W001,2024.1.1 2:57,30.07852827,-9.209364429,23.14188052,1012.792084,46.00007344,2.035975109,1.916704971,2.998127355,98.26990321,23.02035265
TS00000239,PHOTO_001,LOT250001A,W001,2024.1.1 2:58,29.73923196,-6.869764739,23.14146575,1015.021758,46.97205239,1.974701473,1.896450972,3.08838809,98.18971917,23.01847794
TS00000240,PHOTO_001,LOT250001A,W001,2024.1.1 2:59,30.37639883,-5.630061672,23.14480896,1014.22333,46.03916737,2.024646363,1.941685283,3.089610561,98.33956938,23.01614793
TS00000241,PHOTO_001,LOT250001A,W001,2024.1.1 3:00,29.78087867,-6.981251017,23.14467261,1019.33639,45.52358879,1.90511389,2.005845165,3.128867557,98.14498341,23.01492726
TS00000242,PHOTO_001,LOT250001A,W001,2024.1.1 3:00,30.14445132,-2.734330395,23.14415089,1017.333501,46.13334214,1.867303714,2.026017972,3.178758045,98.19572889,23.01429531
TS00000243,PHOTO_001,LOT250001A,W001,2024.1.1 3:01,30.51333906,-9.649729339,23.14952342,1017.567401,46.35296338,1.798925934,2.090535228,3.283264773,98.21105033,23.01226017
TS00000244,PHOTO_001,LOT250001A,W001,2024.1.1 3:02,30.80527559,-5.738887633,23.14944954,1014.926837,46.40386433,1.744083365,2.114068362,3.299854206,98.11230237,23.01096614
TS00000245,PHOTO_001,LOT250001A,W001,2024.1.1 3:03,30.15078723,-7.832151623,23.14701891,1017.025089,46.67360817,1.688335834,2.15530367,3.336025825,98.0478142,23.00990177
TS00000246,PHOTO_001,LOT250001A,W001,2024.1.1 3:03,30.690629,-6.720799424,23.14976441,1015.934253,47.38518176,1.590601887,2.226738613,3.382094134,97.98319429,23.00722062
TS00000247,PHOTO_001,LOT250001A,W001,2024.1.1 3:04,30.84651453,-7.574683516,23.15028629,1018.857913,45.6476883,1.592335283,2.215658133,3.403968816,97.96311123,23.00605954
TS00000248,PHOTO_001,LOT250001A,W001,2024.1.1 3:05,31.0024192,-9.737762796,23.1508408,1015.465531,44.97690732,1.506955783,2.24425613,3.474839299,98.0386879,23.00444398
TS00000249,PHOTO_001,LOT250001A,W001,2024.1.1 3:06,32.20880192,-8.729454428,23.14641416,1021.299241,45.52239106,1.515836169,2.244133217,3.413662421,98.08140519,23.00331723
TS00000250,PHOTO_001,LOT250001A,W001,2024.1.1 3:06,31.91132622,-12.31754878,23.15196387,1013.804734,44.96585327,1.483545301,2.281188582,3.511208165,97.98244606,23.00195698
TS00000251,PHOTO_001,LOT250001A,W001,2024.1.1 3:07,31.49564642,-9.095128749,23.1488606,1015.9837,45.55557968,1.510724106,2.339348061,3.533827438,97.97221398,22.99925987
TS00000252,PHOTO_001,LOT250001A,W001,2024.1.1 3:08,32.61781125,-10.0220657,23.149235,1022.186686,44.09612038,1.515337612,2.270928493,3.467013394,98.03709307,22.99842669
TS00000253,PHOTO_001,LOT250001A,W001,2024.1.1 3:09,33.34624225,-9.96906073,23.15507844,1016.886908,46.17033426,1.535501431,2.263367957,3.580393428,97.97455901,22.99729514
TS00000254,PHOTO_001,LOT250001A,W001,2024.1.1 3:09,33.14923521,-9.774794012,23.15015994,1014.656062,45.13886623,1.55532052,2.273119616,3.465769308,98.0335773,22.99436719
TS00000255,PHOTO_001,LOT250001A,W001,2024.1.1 3:10,32.35575936,-11.211926,23.14843883,1018.446954,43.49221781,1.563104652,2.231581205,3.360086191,98.03720183,22.99370114
TS00000256,PHOTO_001,LOT250001A,W001,2024.1.1 3:11,32.98187688,-11.89918621,23.14435825,1016.654435,43.95654867,1.61583432,2.278976667,3.390446352,98.03402333,22.99157038
TS00000257,PHOTO_001,LOT250001A,W001,2024.1.1 3:12,33.87585867,-13.74865349,23.15100825,1015.684647,44.75339952,1.699878097,2.171459737,3.367617121,98.07705913,22.99031015
TS00000258,PHOTO_001,LOT250001A,W001,2024.1.1 3:12,33.2579587,-13.74135072,23.14490126,1014.953992,44.85424785,1.757428734,2.1462537,3.341160373,98.1930801,22.98784032
TS00000259,PHOTO_001,LOT250001A,W001,2024.1.1 3:13,33.86618362,-11.07306762,23.14485144,1024.522093,43.27315008,1.746759351,2.121018162,3.255041871,98.16574233,22.98826187
TS00000260,PHOTO_001,LOT250001A,W001,2024.1.1 3:14,34.11950773,-10.80856191,23.14536666,1016.868147,44.35616192,1.791672141,2.074667675,3.162311132,98.22396911,22.98587253
TS00000261,PHOTO_001,LOT250001A,W001,2024.1.1 3:15,33.53134084,-13.35716565,23.14793848,1012.567615,42.65602557,1.870898417,2.006998627,3.099759466,98.16017266,22.98414555
TS00000262,PHOTO_001,LOT250001A,W001,2024.1.1 3:15,33.94076436,-12.8940609,23.14563456,1020.989247,43.6715505,1.97588233,1.948235836,3.061010693,98.3002761,22.98322724
TS00000263,PHOTO_001,LOT250001A,W001,2024.1.1 3:16,32.69954652,-14.21009111,23.14266197,1018.64534,44.29813389,2.027673718,1.968015758,3.003506492,98.31906138,22.98107262
