PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,HEAD_PRESSURE,RETAINER_PRESSURE,PLATEN_ROTATION,HEAD_ROTATION,SLURRY_FLOW_RATE,SLURRY_TEMP,PAD_TEMP,REMOVAL_RATE,MOTOR_CURRENT,CONDITIONER_PRESSURE,ENDPOINT_SIGNAL
TS00000142,CMP_001,LOT250001A,2024.1.1 1:45,4.548159026,2.989698967,89.89897966,69.86701262,166.6187737,22.31008038,39.35992815,6376.090261,13.49120758,7.27322222,-375.0002311
TS00000143,CMP_001,LOT250001A,2024.1.1 1:46,4.522589374,3.009194131,89.65185264,72.06929825,210.9912114,22.28950275,67.44103433,-3436.165949,13.56348868,7.452492367,1277.222409
TS00000144,CMP_001,LOT250001A,2024.1.1 1:47,4.571615535,3.018181771,96.09103803,67.39985565,247.6140748,22.40649146,46.2392823,4973.436564,13.91892651,7.467330873,-1489.01571
TS00000145,CMP_001,LOT250001A,2024.1.1 1:48,4.59853411,3.040790179,94.58868888,66.54077597,187.9946129,22.37988679,77.60339061,11189.46873,13.7126242,7.446526431,-1352.023281
TS00000146,CMP_001,LOT250001A,2024.1.1 1:48,4.635391767,3.061398909,85.88903263,57.7212942,218.1644246,22.37276708,48.49085697,-6769.944262,13.94374981,7.460870078,-2842.260302
TS00000147,CMP_001,LOT250001A,2024.1.1 1:49,4.636919637,3.078197194,88.12338949,66.35808949,227.4684119,22.3739545,53.87578304,3674.862086,13.55668948,7.367379704,4240.172375
TS00000148,CMP_001,LOT250001A,2024.1.1 1:50,4.669755785,3.104928857,83.15602303,64.16013271,217.477935,22.46099462,63.94957269,-15327.85373,13.74332929,7.443113481,5559.012557
TS00000149,CMP_001,LOT250001A,2024.1.1 1:51,4.733222157,3.137532609,71.47720827,63.19677218,181.1856196,22.54399013,62.65352958,18125.59293,14.85034442,7.476385195,-4538.565275
TS00000150,CMP_001,LOT250001A,2024.1.1 1:51,4.7668548,3.163333254,88.20391377,68.42085411,155.0793182,22.463861,53.60341633,-10765.73162,14.34262003,7.461810295,7464.128019
TS00000151,CMP_001,LOT250001A,2024.1.1 1:52,4.803757393,3.205051902,103.9219176,69.2152445,118.773573,22.52951352,45.9147683,-2298.196624,14.9875794,7.482487833,1913.97529
TS00000152,CMP_001,LOT250001A,2024.1.1 1:53,4.842796693,3.22907165,75.5349034,65.73317832,174.3040653,22.51059206,53.89264551,16258.86568,16.14028287,7.562742204,2818.771085
TS00000153,CMP_001,LOT250001A,2024.1.1 1:54,4.864406595,3.24436147,76.01637057,69.8716067,214.8207528,22.46692616,38.02393493,554.5087166,16.35037616,7.464052472,-2470.380191
TS00000154,CMP_001,LOT250001A,2024.1.1 1:54,4.913921171,3.288549168,74.41890914,66.45166748,143.2376185,22.58379472,49.71909218,-9050.351952,16.0890543,7.463099884,5905.454899
TS00000155,CMP_001,LOT250001A,2024.1.1 1:55,4.948922189,3.311325788,89.75901892,60.16664396,195.7380888,22.50793201,34.63720009,10077.08306,15.99788676,7.501864807,2538.380948
TS00000156,CMP_001,LOT250001A,2024.1.1 1:56,4.965620304,3.331633701,86.3946846,58.40579577,144.3601692,22.57929856,26.61363415,9872.881672,16.34018622,7.374529476,5347.380419
TS00000157,CMP_001,LOT250001A,2024.1.1 1:57,5.033350749,3.354378839,79.73337755,62.71544796,174.6097715,22.57661464,48.60448952,-3344.953972,17.13863007,7.380153734,5585.471825
TS00000158,CMP_001,LOT250001A,2024.1.1 1:57,5.038261467,3.378857756,71.56201647,63.76885307,191.705001,22.65372549,63.14165047,-2245.162559,16.76011348,7.358191377,5918.365667
TS00000159,CMP_001,LOT250001A,2024.1.1 1:58,5.035428825,3.398183148,81.10623118,68.46982672,150.244736,22.57143739,59.07872457,-1335.224121,16.5671436,7.367263921,-41.25964806
TS00000160,CMP_001,LOT250001A,2024.1.1 1:59,5.08129642,3.399416775,63.99551078,66.62261893,175.2328199,22.65903905,46.94074386,960.7258036,17.70484154,7.313407829,1268.691905
TS00000161,CMP_001,LOT250001A,2024.1.1 2:00,5.07069673,3.39636098,80.55641315,55.0624368,158.2814122,22.61251863,68.82217438,-15889.49947,17.10896008,7.278225581,45.79547525
TS00000162,CMP_001,LOT250001A,2024.1.1 2:00,5.106492444,3.400273093,87.34100396,57.46122359,193.0098596,22.6438137,40.94431717,1232.218839,16.62902319,7.221278009,4554.02752
TS00000163,CMP_001,LOT250001A,2024.1.1 2:01,5.116786952,3.387456761,65.64253757,62.05589753,180.5018164,22.50230226,24.65418237,20888.74733,17.18947715,7.159348133,2854.94674
TS00000164,CMP_001,LOT250001A,2024.1.1 2:02,5.087097784,3.374033703,62.38513096,64.30813963,177.1338704,22.80317887,21.35870876,-5910.094327,17.3647441,7.199826106,5051.15554
TS00000165,CMP_001,LOT250001A,2024.1.1 2:03,5.109136817,3.354877223,93.08924649,63.26073931,224.5241937,22.74041749,33.22632637,-2788.478485,16.01343015,7.107454738,5169.478278
TS00000166,CMP_001,LOT250001A,2024.1.1 2:03,5.091508669,3.330910383,70.79223366,56.68967515,200.2339294,22.68862788,57.03811334,-8795.965329,16.29394121,7.109168182,-3362.680172
TS00000167,CMP_001,LOT250001A,2024.1.1 2:04,5.083779018,3.315217508,87.9161992,48.9900412,162.4094455,22.68464405,39.44069761,9152.584674,16.02756048,6.975813893,5859.732463
TS00000168,CMP_001,LOT250001A,2024.1.1 2:05,5.081750272,3.291746421,74.69695655,50.61075471,183.3659408,22.72973827,52.39171695,15050.83917,16.1793533,6.951032513,4649.000194
TS00000169,CMP_001,LOT250001A,2024.1.1 2:06,5.027473151,3.261223657,74.33218131,58.80793688,186.4533848,22.80375737,66.4001678,14807.28104,15.99723898,6.926274232,678.5829515
TS00000170,CMP_001,LOT250001A,2024.1.1 2:06,4.994058089,3.228791091,80.08636214,59.38290961,193.7962766,22.68643744,33.21137233,-9493.196468,14.98198458,6.884535027,2826.481437
TS00000171,CMP_001,LOT250001A,2024.1.1 2:07,4.962992859,3.194325524,66.64944627,50.35999988,269.5520571,22.78681341,51.90610272,7965.474355,14.10434929,6.883209939,1398.089586
TS00000172,CMP_001,LOT250001A,2024.1.1 2:08,4.932288948,3.172362584,76.63913982,57.9432085,207.0600862,22.89498562,52.36766181,17283.85108,15.30621032,6.77990059,3610.536368
TS00000173,CMP_001,LOT250001A,2024.1.1 2:09,4.90928084,3.13029381,71.36223334,62.02938244,136.5878418,22.76201468,35.2923439,8020.255988,13.70999885,6.796460275,642.8332093
TS00000174,CMP_001,LOT250001A,2024.1.1 2:09,4.879724246,3.113858068,61.87391855,51.0155048,182.6626781,22.83467518,61.57862604,7683.834811,14.25472952,6.737705512,3189.923407
TS00000175,CMP_001,LOT250001A,2024.1.1 2:10,4.841750332,3.076429647,78.39455346,65.90787615,141.7631461,22.95243904,41.56904622,-1841.35914,13.74524096,6.675945375,1952.704444
TS00000176,CMP_001,LOT250001A,2024.1.1 2:11,4.812407749,3.054064032,72.36692193,56.9269464,190.1060523,22.88516097,40.09724625,5051.098238,13.68325278,6.59888167,453.4182895
TS00000177,CMP_001,LOT250001A,2024.1.1 2:12,4.762595058,3.02939589,73.44948443,67.949332,140.1150019,22.8707805,69.71051339,15188.11515,14.37270639,6.652587142,2321.197265
TS00000178,CMP_001,LOT250001A,2024.1.1 2:12,4.747196045,3.018790282,62.97724355,57.08923732,172.7989332,22.90038736,50.30218652,6082.351707,15.04095592,6.540142839,9872.550404
TS00000179,CMP_001,LOT250001A,2024.1.1 2:13,4.685592782,3.015640571,91.09113117,54.57556752,152.043273,22.86521335,54.78012548,-9706.372471,12.11782452,6.560782641,-299.5875381
TS00000180,CMP_001,LOT250001A,2024.1.1 2:14,4.696276435,3.0055561,84.08131025,58.89074014,207.4593348,22.96005907,59.57371983,-1806.767478,13.61496701,6.538425665,1012.538558
TS00000181,CMP_001,LOT250001A,2024.1.1 2:15,4.633049435,3.005870533,85.13099368,61.91891606,193.8329597,22.884542,35.13930843,14825.23834,12.90625134,6.514116985,-235.2388983
TS00000182,CMP_001,LOT250001A,2024.1.1 2:15,4.581778505,3.005595187,72.64778812,60.76858267,200.4755586,22.81558121,57.56540204,5960.523782,13.65333603,6.492575633,87.45398068
TS00000183,CMP_001,LOT250001A,2024.1.1 2:16,4.55278264,3.003166678,58.65990058,62.61492503,185.5938067,22.90259881,36.1608861,3886.518134,13.67224481,6.462838815,4233.580661
TS00000184,CMP_001,LOT250001A,2024.1.1 2:17,4.553938709,3.01981396,95.76610702,66.88609089,144.1129253,22.88203429,35.25868542,-2859.020918,14.06383384,6.419399898,3944.064699
TS00000185,CMP_001,LOT250001A,2024.1.1 2:18,4.525199942,3.033515406,75.94574566,64.40677619,198.5256426,22.92409364,38.1361848,14555.02639,13.55294496,6.571176872,1789.831561
TS00000186,CMP_001,LOT250001A,2024.1.1 2:18,4.525393053,3.066562093,69.4218321,65.8283564,238.0314819,22.93254906,33.53788785,19283.91467,13.05204055,6.481569656,4897.988056
TS00000187,CMP_001,LOT250001A,2024.1.1 2:19,4.512412389,3.075262218,81.46288332,56.05047014,190.0500722,23.01228469,50.46849164,15285.43378,14.38101919,6.509302815,4211.591755
TS00000188,CMP_001,LOT250001A,2024.1.1 2:20,4.499499548,3.114564086,89.38152161,70.21677066,162.6609022,22.99364195,43.40756863,17076.31087,14.16281755,6.522848246,1356.71839
TS00000189,CMP_001,LOT250001A,2024.1.1 2:21,4.487890076,3.143554324,77.92402338,67.83533323,130.6002861,22.97805152,33.90426626,-936.6677533,14.24166008,6.602366691,-2745.315173
TS00000190,CMP_001,LOT250001A,2024.1.1 2:21,4.482591116,3.179690828,91.41151178,79.3782064,144.6133907,22.97029311,47.49144595,-2348.148424,14.40139674,6.666288698,4358.087155
TS00000191,CMP_001,LOT250001A,2024.1.1 2:22,4.507985321,3.19754188,89.95214686,63.68906495,184.325342,22.92258536,35.69514488,1096.336962,15.60380134,6.603483874,2389.895562
TS00000192,CMP_001,LOT250001A,2024.1.1 2:23,4.541397866,3.235560826,68.87792018,58.71740482,202.3118203,22.87108808,34.66297108,3054.767009,16.27489063,6.617094332,1959.24832
TS00000193,CMP_001,LOT250001A,2024.1.1 2:24,4.549913029,3.27549331,73.4445622,74.78738738,177.8555843,22.98994958,38.79004053,16991.33222,14.90082245,6.601553597,505.4386195
TS00000194,CMP_001,LOT250001A,2024.1.1 2:24,4.550159945,3.28709225,90.31757872,73.53901302,194.4678713,23.02769044,43.37790878,14354.76475,16.28115234,6.621367051,4147.689246
TS00000195,CMP_001,LOT250001A,2024.1.1 2:25,4.597233582,3.308346809,54.19262884,65.30065207,192.6579415,22.98572693,42.11062291,8097.784451,15.95213819,6.643387856,2968.38562
TS00000196,CMP_001,LOT250001A,2024.1.1 2:26,4.629444185,3.330141296,80.41527312,62.33765888,188.0607768,22.96710145,32.69601339,-11579.42471,15.53385012,6.733212502,1220.417571
TS00000197,CMP_001,LOT250001A,2024.1.1 2:27,4.642216036,3.366079671,68.20478911,82.27755096,154.9775856,23.01928246,46.85032984,-14126.56918,16.70665748,6.711394984,-1738.732974
TS00000198,CMP_001,LOT250001A,2024.1.1 2:27,4.691868511,3.366902404,78.36064884,81.73265599,182.1803034,22.99361437,33.6546313,5181.002537,16.28213038,6.914445945,5146.764954
TS00000199,CMP_001,LOT250001A,2024.1.1 2:28,4.726266165,3.387977389,80.75846677,56.93857475,154.0267976,23.08330057,28.11120052,11602.89408,15.9554611,6.927464155,3761.573986
TS00000200,CMP_001,LOT250001A,2024.1.1 2:29,4.745255475,3.400161547,80.78965103,70.03186833,182.7121489,23.0613897,18.01258544,2029.262863,16.5063324,6.940363818,2715.42017
TS00000201,CMP_001,LOT250001A,2024.1.1 2:30,4.80536681,3.401111053,79.47738748,83.65082915,194.9259059,23.0479754,47.09585975,21999.04505,16.38333565,7.055469199,-6020.321985
TS00000202,CMP_001,LOT250001A,2024.1.1 2:30,4.846011738,3.400090337,74.6564687,69.91769535,238.1742339,23.03763999,35.12715002,-7949.343791,16.58736457,6.993496353,1835.528699
TS00000203,CMP_001,LOT250001A,2024.1.1 2:31,4.890852735,3.391545042,109.172445,69.71837971,151.2299091,22.93450499,37.20237336,-9183.781518,16.10658259,7.052691605,1223.247206
TS00000204,CMP_001,LOT250001A,2024.1.1 2:32,4.926244397,3.3858745,105.5484332,70.87268979,207.4826309,23.03093067,46.92843523,-3719.184834,16.54492898,7.042805889,87.49059343
TS00000205,CMP_001,LOT250001A,2024.1.1 2:33,4.923861062,3.356089501,75.86624067,65.26447125,239.7053043,23.01487365,28.37102028,-4076.621397,16.19008451,7.222779961,4200.336504
TS00000206,CMP_001,LOT250001A,2024.1.1 2:33,4.9622682,3.337359385,103.9113375,61.21748743,219.9006879,23.02416541,17.34310308,8230.415737,16.63958189,7.186478186,4075.481802
TS00000207,CMP_001,LOT250001A,2024.1.1 2:34,5.013089661,3.312921094,84.68659062,78.49092619,223.5607691,23.0157741,34.42483255,-1230.209097,16.5316939,7.268698178,3233.371014
TS00000208,CMP_001,LOT250001A,2024.1.1 2:35,5.038860762,3.295779251,90.54966765,59.5264439,217.1595945,23.01059651,37.05077143,-12474.30196,16.06407015,7.356582347,5027.415143
TS00000209,CMP_001,LOT250001A,2024.1.1 2:36,5.061024093,3.26720579,89.18479714,72.41428631,238.9204356,23.1193349,29.98559796,11934.65015,15.47676731,7.410816091,-1163.312863
TS00000210,CMP_001,LOT250001A,2024.1.1 2:36,5.129239088,3.233994245,83.76078154,75.96460368,167.2573755,22.97633756,50.62652113,-14568.55385,15.15541237,7.373598217,531.6157588
TS00000211,CMP_001,LOT250001A,2024.1.1 2:37,5.093880313,3.207100962,100.716376,60.41443371,157.6880478,23.02234513,2.927384768,-7671.970927,14.49775501,7.423720369,2105.278489
TS00000212,CMP_001,LOT250001A,2024.1.1 2:38,5.11171966,3.161644862,92.6331052,63.15701355,197.954576,22.94689089,46.040062,-13180.60826,14.19933427,7.385178501,2.732073775
TS00000213,CMP_001,LOT250001A,2024.1.1 2:39,5.113718045,3.148199946,87.07995683,76.17058114,131.7228355,23.00442032,41.94991952,5120.818116,14.80412833,7.536582193,4037.786717
TS00000214,CMP_001,LOT250001A,2024.1.1 2:39,5.109178887,3.118341332,79.24379184,71.12041037,231.480734,23.00584331,37.81307502,4910.082467,13.03619744,7.462132856,277.1184037
TS00000215,CMP_001,LOT250001A,2024.1.1 2:40,5.089957137,3.086856682,83.76918229,63.03889057,228.847761,22.97063483,-7.803872457,22211.00066,13.77599453,7.488305828,5726.371882
TS00000216,CMP_001,LOT250001A,2024.1.1 2:41,5.096701493,3.069269437,76.67636879,73.94586934,176.6347383,23.02896561,47.54836739,12178.47786,13.391669,7.473501517,-974.3799047
TS00000217,CMP_001,LOT250001A,2024.1.1 2:42,5.059855738,3.028256862,93.56551474,73.22415279,175.7568806,22.89393954,19.75909927,17447.42724,13.74144527,7.558975814,8203.373019
TS00000218,CMP_001,LOT250001A,2024.1.1 2:42,5.049746099,3.018652006,81.79641088,66.47065116,181.887718,22.90600997,25.93862739,5904.962098,12.36297976,7.509732976,7884.309387
TS00000219,CMP_001,LOT250001A,2024.1.1 2:43,5.02387352,3.005376876,91.3926654,58.23630867,182.8302712,22.93278297,29.95857224,-6765.215562,13.10537539,7.53410408,1501.998162
TS00000220,CMP_001,LOT250001A,2024.1.1 2:44,5.006592244,3.006791208,107.9987834,60.60878237,182.4285282,22.95758063,36.88964806,4267.985441,13.23041392,7.505656288,5215.61449
TS00000221,CMP_001,LOT250001A,2024.1.1 2:45,5.011055454,2.993699156,106.5035609,64.36073921,192.9301844,22.91347997,39.68892268,8891.767124,11.85716127,7.464507789,567.814119
TS00000222,CMP_001,LOT250001A,2024.1.1 2:45,4.916517124,3.007007303,94.36306267,60.61580997,168.88668,22.95936546,42.76519617,9984.424557,12.38002654,7.505350741,4802.228827
TS00000223,CMP_001,LOT250001A,2024.1.1 2:46,4.920731269,3.018011914,93.95202525,67.15529655,200.6308802,22.85217213,41.89675457,-1800.496531,13.04281306,7.45541915,1229.087357
TS00000224,CMP_001,LOT250001A,2024.1.1 2:47,4.850416228,3.025969913,113.7198925,50.71277886,184.431786,22.81802661,35.21698146,7787.602715,13.5264751,7.365491334,-2103.178012
TS00000225,CMP_001,LOT250001A,2024.1.1 2:48,4.830520992,3.039899107,100.1878285,50.3373215,152.0567879,22.87989073,37.2680188,-6455.213062,13.4914656,7.335796052,-8847.666033
TS00000226,CMP_001,LOT250001A,2024.1.1 2:48,4.816334259,3.052651404,91.7219354,60.50072086,210.05338,22.84969438,19.30250328,-7582.775941,13.92205899,7.360994727,943.8596618
TS00000227,CMP_001,LOT250001A,2024.1.1 2:49,4.76336423,3.077361844,80.72008611,55.69000981,129.5179817,22.86941674,23.51304678,-8332.913761,13.17680599,7.36408489,2587.976056
TS00000228,CMP_001,LOT250001A,2024.1.1 2:50,4.709226862,3.116699613,98.85987919,54.37024427,168.2883784,22.82928582,43.4235933,3046.521908,13.13876879,7.363012716,5744.090962
TS00000229,CMP_001,LOT250001A,2024.1.1 2:51,4.678833079,3.142872695,103.1161102,46.67398356,201.3426031,22.80171101,42.89578245,-9001.988461,14.43266949,7.152016164,1866.897448
TS00000230,CMP_001,LOT250001A,2024.1.1 2:51,4.665667864,3.16847899,88.36931637,57.7830564,152.3732774,22.80270665,41.72412296,-1493.794634,13.94951913,7.199856938,4771.099736
TS00000231,CMP_001,LOT250001A,2024.1.1 2:52,4.612708925,3.197492543,97.42259271,57.05391518,185.4698906,22.79533507,27.07237546,11761.60846,14.4808066,7.17899088,407.2736589
TS00000232,CMP_001,LOT250001A,2024.1.1 2:53,4.597882747,3.219132046,90.66203191,61.37493139,194.9134985,22.76579262,44.39519158,-7578.206202,15.87223594,7.123855077,765.2662287
TS00000233,CMP_001,LOT250001A,2024.1.1 2:54,4.569529605,3.255378284,92.20794653,57.50408164,155.4539357,22.7577568,19.77475911,-2347.222984,15.73149372,7.113132972,4948.364649
TS00000234,CMP_001,LOT250001A,2024.1.1 2:54,4.536927617,3.302266614,68.88484622,56.15528142,181.8838106,22.73434104,46.89430667,3397.447183,15.56709406,7.048482078,-5597.606134
TS00000235,CMP_001,LOT250001A,2024.1.1 2:55,4.560711046,3.309874317,91.22546522,64.54859025,182.1848836,22.78371009,31.10707819,5137.903605,15.7567516,6.919329731,1846.373558
TS00000236,CMP_001,LOT250001A,2024.1.1 2:56,4.52419183,3.342558235,102.783863,48.69870253,173.0831194,22.7366963,54.73366803,-2333.117211,16.7867665,6.871043183,619.2142519
TS00000237,CMP_001,LOT250001A,2024.1.1 2:57,4.474936686,3.367848063,86.39110687,60.68422571,261.2765507,22.82572727,16.5662472,10522.14324,16.74521655,6.891277799,5913.095483
TS00000238,CMP_001,LOT250001A,2024.1.1 2:57,4.503388796,3.370671769,92.81494996,46.77761199,171.6681692,22.70660917,56.29740617,8554.917662,16.05327906,6.880156311,258.9820631
TS00000239,CMP_001,LOT250001A,2024.1.1 2:58,4.490665184,3.391319566,84.28596399,52.39586755,226.7056075,22.6565194,31.12427646,14048.9607,15.73341879,6.794281232,3406.033961
TS00000240,CMP_001,LOT250001A,2024.1.1 2:59,4.518100325,3.403165161,94.97865666,50.35305814,186.3605697,22.80290273,31.24485189,1837.523306,18.10445778,6.666582639,4633.289039
TS00000241,CMP_001,LOT250001A,2024.1.1 3:00,4.502795234,3.400074996,88.71262055,63.53229627,166.6667621,22.67518982,38.48403644,-2468.399398,16.26651246,6.653748803,-2596.886283
TS00000242,CMP_001,LOT250001A,2024.1.1 3:00,4.526830838,3.414748086,80.96585254,58.58048595,202.9661478,22.68900179,28.13812691,-4157.285631,17.29199458,6.70391986,1474.467004
TS00000243,CMP_001,LOT250001A,2024.1.1 3:01,4.554276432,3.380199708,103.1430514,59.43720239,219.4432025,22.65395009,36.00106265,5751.409594,17.80852879,6.618083432,608.6733772
TS00000244,CMP_001,LOT250001A,2024.1.1 3:02,4.581832355,3.384553676,98.54711305,53.01365245,227.1440347,22.64022217,28.39134143,-1075.660477,16.87057159,6.610820359,4752.622139
TS00000245,CMP_001,LOT250001A,2024.1.1 3:03,4.576631422,3.360766588,82.63217789,58.79534727,245.4403591,22.62047336,29.21090498,-2978.607198,16.25777198,6.631106939,3948.142385
TS00000246,CMP_001,LOT250001A,2024.1.1 3:03,4.618646906,3.346052877,93.06805304,56.48189806,285.4926436,22.523113,43.85311231,-1750.429693,15.55858414,6.494386286,1231.295609
TS00000247,CMP_001,LOT250001A,2024.1.1 3:04,4.648349718,3.320204893,92.8610189,64.50911567,202.7836327,22.58104307,27.58353421,-4083.255586,15.31156418,6.514399624,-1204.593483
TS00000248,CMP_001,LOT250001A,2024.1.1 3:05,4.679762696,3.286399163,93.2968255,56.42508789,173.1446367,22.48081109,29.57986447,4766.586217,16.13399791,6.493709516,5057.417737
TS00000249,CMP_001,LOT250001A,2024.1.1 3:06,4.751874847,3.263177377,69.31077338,72.01163342,204.1080981,22.52267712,22.72361128,-11325.5698,16.48861978,6.526626501,1743.899986
TS00000250,CMP_001,LOT250001A,2024.1.1 3:06,4.768474756,3.220139484,95.69397061,53.52341862,179.8243312,22.47942451,33.5508773,5855.096278,15.07559347,6.540863427,-2905.918227
TS00000251,CMP_001,LOT250001A,2024.1.1 3:07,4.781086741,3.203619485,79.30301037,59.83827307,212.7789839,22.51787351,55.73922436,9615.487604,14.66656772,6.425986627,-2647.141197
TS00000252,CMP_001,LOT250001A,2024.1.1 3:08,4.851367899,3.170502058,80.79381547,76.48694977,143.2743514,22.50100093,30.25075086,-2933.724735,15.10561972,6.5019422,3262.11176
TS00000253,CMP_001,LOT250001A,2024.1.1 3:09,4.906439309,3.142028562,110.1254852,63.71416253,250.528168,22.49266203,32.02329454,22120.10737,13.97039766,6.55232283,-1880.560262
TS00000254,CMP_001,LOT250001A,2024.1.1 3:09,4.925924345,3.11555061,86.14492066,58.8167054,202.6440409,22.46731067,43.52886807,3099.83802,14.25670875,6.427113835,7521.920129
TS00000255,CMP_001,LOT250001A,2024.1.1 3:10,4.921735553,3.084648669,78.64987637,69.34705442,124.2116729,22.40699212,37.14812264,-12667.0791,13.84951037,6.531892135,-873.5801851
TS00000256,CMP_001,LOT250001A,2024.1.1 3:11,4.969072065,3.05946718,59.85688633,65.58941365,151.593878,22.40873259,68.7273723,155.1279871,13.3401056,6.493707516,1929.819523
