PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,SUSCEPTOR_TEMP,CHAMBER_PRESSURE,PRECURSOR_FLOW_TEOS,PRECURSOR_FLOW_SILANE,PRECURSOR_FLOW_WF6,CARRIER_GAS_N2,CARRIER_GAS_H2,SHOWERHEAD_TEMP,LINER_TEMP,DEPOSITION_RATE,FILM_STRESS
TS00000141,CVD_001,LOT250001A,2024.1.1 1:45,636.2542463,1.60540666,154.1623373,189.1245553,-11.56127367,10.4372921,3.869847714,123.7387794,142.8002635,-5182.646398,297.7948551
TS00000142,CVD_001,LOT250001A,2024.1.1 1:45,903.5770283,1.595825376,210.791693,176.8282484,-12.6519936,7.954294083,3.554602798,226.1154001,166.3666151,-1654.770576,-335.7514166
TS00000143,CVD_001,LOT250001A,2024.1.1 1:46,172.2168751,1.659261624,216.1531645,218.4752611,0.583433548,6.786510916,4.085752349,166.4279129,165.5063909,4173.90483,-69.84422809
TS00000144,CVD_001,LOT250001A,2024.1.1 1:47,617.4474292,1.682184887,305.1694392,163.9186462,11.48853747,9.752411392,3.789304593,216.0224275,176.4336673,3553.877057,-539.8258766
TS00000145,CVD_001,LOT250001A,2024.1.1 1:48,633.3769262,1.725174532,294.9512401,163.2557065,-9.403783494,8.417994045,4.362205869,252.409723,157.0547778,1647.39558,-525.2092865
TS00000146,CVD_001,LOT250001A,2024.1.1 1:48,760.9065677,1.749755761,194.7609467,50.83977831,-0.061344585,7.676359832,3.91994375,143.7022126,157.5334233,1295.574328,-780.8823394
TS00000147,CVD_001,LOT250001A,2024.1.1 1:49,253.1968166,1.752277616,231.2005448,183.9733217,2.643231825,7.19288396,4.045015036,205.3818238,125.3433473,-3212.710901,393.3061014
TS00000148,CVD_001,LOT250001A,2024.1.1 1:50,229.2549125,1.768250338,177.5349657,164.6961614,-0.763220869,9.294601494,4.240274374,90.34229142,120.3762344,-788.3568247,608.1221585
TS00000149,CVD_001,LOT250001A,2024.1.1 1:51,686.7520531,1.788914968,39.8556304,162.6192058,-12.62264805,11.28521745,4.237813921,290.0101142,160.2989187,106.5211202,-1078.456758
TS00000150,CVD_001,LOT250001A,2024.1.1 1:51,627.3856943,1.784184777,257.0891563,247.2820167,-20.78735058,8.392911296,4.097708378,115.5842478,118.7163058,-739.6160289,919.768341
TS00000151,CVD_001,LOT250001A,2024.1.1 1:52,612.6232126,1.812629755,461.5239701,269.2768758,-32.07547566,9.885405467,3.971771936,165.2911601,134.3789699,-0.486669816,-6.004118318
TS00000152,CVD_001,LOT250001A,2024.1.1 1:53,633.4725264,1.792096302,114.4241565,230.6609465,-12.5052884,8.852520289,4.098388505,275.5196244,175.4288394,3297.660319,145.5421854
TS00000153,CVD_001,LOT250001A,2024.1.1 1:54,373.7271579,1.746970125,127.9284676,298.644862,2.270308523,7.089582762,3.819050416,180.1687666,169.7371103,-386.7878064,-733.7592436
TS00000154,CVD_001,LOT250001A,2024.1.1 1:54,598.6943586,1.773310615,115.1663707,259.6938679,-20.15172509,10.15535526,3.990720429,121.4088821,141.2429452,11.09928748,665.8625489
TS00000155,CVD_001,LOT250001A,2024.1.1 1:55,610.833624,1.747313847,313.8183845,179.7341433,-1.088071469,7.452212451,3.707914979,235.0415216,122.3854643,2166.693241,109.6741969
TS00000156,CVD_001,LOT250001A,2024.1.1 1:56,355.9612958,1.718235961,278.3358449,162.6134441,-16.57259311,9.179270397,3.534830196,232.6877581,126.6633778,-2158.049738,584.0577808
TS00000157,CVD_001,LOT250001A,2024.1.1 1:57,998.0374002,1.700129189,201.2909866,230.0230601,-4.817126759,8.69838992,3.854413278,152.2601404,155.5079359,-1007.512295,631.0398977
TS00000158,CVD_001,LOT250001A,2024.1.1 1:57,647.1692656,1.692868324,105.0014926,250.7617596,2.538011144,10.62513499,4.042610591,157.7506051,127.5183323,-811.7027765,694.7376864
TS00000159,CVD_001,LOT250001A,2024.1.1 1:58,228.086442,1.680677651,229.7713146,321.8807915,-9.685124312,7.783853471,3.914129556,162.1184378,111.0252231,764.7669726,-289.5912376
TS00000160,CVD_001,LOT250001A,2024.1.1 1:59,687.3470624,1.632431555,20.95503072,299.9789528,0.140502157,10.05332109,3.644929406,174.8227565,163.4358408,-47.34620583,-61.8027272
TS00000161,CVD_001,LOT250001A,2024.1.1 2:00,276.9403198,1.583607547,232.6229522,140.5379392,-4.150913367,8.313252906,3.937183192,72.67410909,131.6312254,4.219880743,-255.8510374
TS00000162,CVD_001,LOT250001A,2024.1.1 2:00,714.8999514,1.563052957,321.6665837,176.4408742,8.61583124,8.921802453,3.395229138,174.3845884,108.1209655,-710.9698427,505.3699546
TS00000163,CVD_001,LOT250001A,2024.1.1 2:01,805.4215395,1.511950801,54.24459021,242.275318,5.443341629,4.360293776,3.042212759,291.3344666,139.0999991,-1535.381468,231.8954644
TS00000164,CVD_001,LOT250001A,2024.1.1 2:02,308.380989,1.470743839,16.9036634,274.2360844,5.104981742,13.08450654,2.902317661,129.5854111,153.202023,1812.006796,607.271957
TS00000165,CVD_001,LOT250001A,2024.1.1 2:03,752.3183702,1.426470166,403.6469836,258.8858127,21.46135212,10.91356343,3.012451699,147.3948025,93.21210941,-94.34636938,635.7586641
TS00000166,CVD_001,LOT250001A,2024.1.1 2:03,612.744382,1.38101747,127.4409067,164.9804852,13.69412924,9.085623014,3.319759414,110.4673544,116.8511277,1807.136261,-778.2744064
TS00000167,CVD_001,LOT250001A,2024.1.1 2:04,713.2986437,1.366417357,343.5632437,54.36458253,1.186651282,8.705536083,2.935829983,217.3156369,114.9345801,-1665.83259,765.835915
TS00000168,CVD_001,LOT250001A,2024.1.1 2:05,980.3829117,1.341622764,179.9650229,74.02092229,8.051426234,9.811265848,3.060780969,251.9030508,135.4240148,-784.066995,569.9808051
TS00000169,CVD_001,LOT250001A,2024.1.1 2:06,443.4116184,1.307323448,176.622317,185.4142966,8.751577312,11.79798143,3.203923443,249.681558,140.3878439,93.89154533,-87.05961578
TS00000170,CVD_001,LOT250001A,2024.1.1 2:06,315.0771346,1.275069908,249.3480064,188.9312433,10.68007913,8.057498954,2.561837366,103.161265,104.5091354,271.3690636,274.2808003
TS00000171,CVD_001,LOT250001A,2024.1.1 2:07,280.0685668,1.243108711,81.77471805,56.84834656,35.24509277,10.86057239,2.786682952,207.239024,75.95161698,2027.835752,38.16521421
TS00000172,CVD_001,LOT250001A,2024.1.1 2:08,297.6182707,1.246231689,206.6334457,157.7220646,13.58540233,13.90989315,2.710644724,262.5183459,151.4252152,-348.6492472,407.4122563
TS00000173,CVD_001,LOT250001A,2024.1.1 2:09,481.6102101,1.201310075,140.2699813,208.9168976,-10.84846054,9.736936552,2.346098728,206.3490729,86.66733312,2000.506837,-88.14536454
TS00000174,CVD_001,LOT250001A,2024.1.1 2:09,585.6822586,1.22106547,20.88623513,47.33210599,3.482075525,11.74457786,2.708758807,203.7857581,128.2538056,1253.029701,334.0139468
TS00000175,CVD_001,LOT250001A,2024.1.1 2:10,569.2713634,1.187332334,226.2496596,249.6863071,-11.23355093,15.11659316,2.305034599,146.1321993,116.0701721,287.0833097,124.103502
TS00000176,CVD_001,LOT250001A,2024.1.1 2:11,706.7958123,1.188713471,149.4088546,116.0221966,3.773085241,12.94822744,2.216142623,187.0262495,124.8733172,-1402.597593,-130.7416127
TS00000177,CVD_001,LOT250001A,2024.1.1 2:12,503.3491365,1.180363812,161.1090654,263.4217391,-13.99524977,12.37725729,2.651809401,247.42853,169.5666182,2014.539061,174.4573851
TS00000178,CVD_001,LOT250001A,2024.1.1 2:12,863.7777842,1.201904019,28.05286772,102.931785,-4.175999713,13.13595438,2.277472774,192.4140698,211.2667279,-1349.533251,1425.934312
TS00000179,CVD_001,LOT250001A,2024.1.1 2:13,434.7214292,1.235696741,377.017379,59.71041196,-12.11704535,11.96084594,2.30875143,97.34078566,71.2625689,464.4615911,-277.3174652
TS00000180,CVD_001,LOT250001A,2024.1.1 2:14,1181.613134,1.244842417,286.6454077,112.4784705,5.40594643,14.69551659,2.353223961,144.4353801,149.9884372,404.4884461,-67.15007238
TS00000181,CVD_001,LOT250001A,2024.1.1 2:15,658.8640111,1.271971233,296.7430726,147.1661591,0.005393626,12.32805595,1.918848684,243.9612426,116.0467191,104.9080153,-284.0561998
TS00000182,CVD_001,LOT250001A,2024.1.1 2:15,289.2217866,1.28914155,137.4214931,123.1677496,1.465278425,10.16560124,2.274047457,190.5426331,152.4889881,-251.5363087,-239.429916
TS00000183,CVD_001,LOT250001A,2024.1.1 2:16,237.0355229,1.292217756,-40.95072872,141.4371524,-4.135683829,12.69038322,1.907506476,177.9031713,150.1454865,-1107.895789,442.436327
TS00000184,CVD_001,LOT250001A,2024.1.1 2:17,626.8027698,1.334290123,419.1270088,193.9820596,-18.4828825,11.99515923,1.891568762,137.2685305,164.147744,-2687.455554,385.2417048
TS00000185,CVD_001,LOT250001A,2024.1.1 2:18,451.9179074,1.360563226,167.4121433,151.820478,-0.74263883,13.18568937,1.947573277,241.6246641,130.8840286,3365.031537,17.67898572
TS00000186,CVD_001,LOT250001A,2024.1.1 2:18,688.0492738,1.427253525,81.70781698,164.7793747,12.15117779,13.37472967,1.887898692,269.9024618,96.17745054,-414.348628,527.7929536
TS00000187,CVD_001,LOT250001A,2024.1.1 2:19,629.783744,1.425833776,227.8856178,20.54818463,-3.998044158,15.70840677,2.195848125,245.8481694,151.271786,325.0376783,406.270798
TS00000188,CVD_001,LOT250001A,2024.1.1 2:20,495.3443405,1.494568309,322.3680793,213.3691059,-13.16931124,15.09658041,2.112561362,256.5618135,127.6053979,325.2661802,-75.71741922
TS00000189,CVD_001,LOT250001A,2024.1.1 2:21,304.0742152,1.532231464,174.4980042,173.8554188,-23.79123692,14.58180411,1.996928065,148.4839418,117.716497,2797.487726,-764.4851967
TS00000190,CVD_001,LOT250001A,2024.1.1 2:21,139.4169943,1.583658697,338.3033453,330.5478077,-18.95755311,14.30712161,2.27415898,140.0466762,111.1519237,4485.126574,415.5070869
TS00000191,CVD_001,LOT250001A,2024.1.1 2:22,408.9819994,1.586559799,315.1495675,104.7096448,-5.469603434,12.83876397,2.135946518,160.7769956,156.3732883,950.5965386,84.8323105
TS00000192,CVD_001,LOT250001A,2024.1.1 2:23,737.3083588,1.63841862,46.69957483,30.02679918,0.854296862,11.26122092,2.184274856,172.6231078,175.0636828,328.5725922,11.72731482
TS00000193,CVD_001,LOT250001A,2024.1.1 2:24,579.4357523,1.694972816,98.66255914,251.7009683,-6.901903416,14.79866006,2.325189671,256.3706494,91.91311813,-1593.331335,-230.5768358
TS00000194,CVD_001,LOT250001A,2024.1.1 2:24,217.2763407,1.681962572,304.3694691,230.3101513,-0.911192345,15.90644296,2.479785017,240.7126509,147.2718779,-2223.4345,377.7741483
TS00000195,CVD_001,LOT250001A,2024.1.1 2:25,574.8890038,1.695664985,-152.4722404,111.110087,-1.013387503,14.62682863,2.542142735,203.3661971,118.3065161,-2875.052997,183.7972765
TS00000196,CVD_001,LOT250001A,2024.1.1 2:26,630.8784952,1.714504948,169.9682759,66.59310388,-2.005723898,14.05088806,2.473359664,85.53326433,86.34657314,-910.7882196,-103.7693605
TS00000197,CVD_001,LOT250001A,2024.1.1 2:27,316.6011466,1.773582684,11.94298598,344.6549062,-12.46258848,15.60250273,2.801297689,70.51656991,135.7008263,-3494.078927,-592.1165362
TS00000198,CVD_001,LOT250001A,2024.1.1 2:27,579.0622108,1.750685693,133.4559972,335.1632297,-2.800669878,14.82186345,2.676530064,186.6650357,107.1951469,2850.637556,561.265026
TS00000199,CVD_001,LOT250001A,2024.1.1 2:28,558.2855179,1.784990163,157.962956,-14.81361345,-11.57394798,17.50496039,2.681621788,225.537324,85.78740466,1543.050804,337.0017619
TS00000200,CVD_001,LOT250001A,2024.1.1 2:29,261.1178996,1.804194108,152.8667449,168.5233684,-1.390055121,16.8431727,2.612287357,168.4754163,110.605928,195.9304408,169.8797267
TS00000201,CVD_001,LOT250001A,2024.1.1 2:30,639.4468401,1.802777633,130.9673435,359.7772849,3.308635311,16.43926209,3.196635696,288.7139304,104.1667825,2918.767962,-1278.386998
TS00000202,CVD_001,LOT250001A,2024.1.1 2:30,693.3356576,1.804016083,65.20975163,166.9178108,18.35218272,16.13068136,3.096586329,109.4842913,116.5412522,-1443.100685,38.87459469
TS00000203,CVD_001,LOT250001A,2024.1.1 2:31,827.0294725,1.793909296,491.1734412,164.9023938,-10.0071498,13.04109298,3.229555786,102.5800601,97.10347619,-943.1037946,-55.15100202
TS00000204,CVD_001,LOT250001A,2024.1.1 2:32,822.8195787,1.798115933,440.4075282,182.4449551,9.354981307,15.94135231,3.488151689,135.912428,125.9565165,-3174.608912,-236.5483175
TS00000205,CVD_001,LOT250001A,2024.1.1 2:33,218.0171524,1.748607258,63.94488629,105.4084728,20.69021844,15.47023842,3.272643306,134.355511,117.3328745,2236.338058,456.5069019
TS00000206,CVD_001,LOT250001A,2024.1.1 2:33,330.9945897,1.732550171,409.1143564,50.84069285,14.65954547,15.76280664,3.17911065,208.8286723,150.9036712,-939.7808732,442.7853561
TS00000207,CVD_001,LOT250001A,2024.1.1 2:34,697.1650444,1.707100697,163.4624836,296.5983168,16.41962437,15.52824369,3.549782935,152.7391892,158.3280379,704.2880893,308.8632083
TS00000208,CVD_001,LOT250001A,2024.1.1 2:35,699.7354523,1.703680074,231.4711105,33.25839813,14.78701426,15.39362504,3.674499364,85.99205999,149.1911467,2668.8952,613.4957836
TS00000209,CVD_001,LOT250001A,2024.1.1 2:36,702.8496053,1.674254017,209.2044327,218.3292345,22.49391006,18.68021974,3.631977293,233.2059167,135.1629714,3395.28419,-413.5964312
TS00000210,CVD_001,LOT250001A,2024.1.1 2:36,1539.974212,1.634502167,136.2841966,272.5655331,-0.997898275,14.41870527,4.044858585,74.98880579,135.1645741,584.2852262,-127.4426114
TS00000211,CVD_001,LOT250001A,2024.1.1 2:37,722.1118903,1.610457503,343.2069678,58.66014293,-3.85926666,15.83155705,3.311783681,117.2113208,118.7045292,1399.376572,137.3961316
TS00000212,CVD_001,LOT250001A,2024.1.1 2:38,865.7626095,1.538543781,237.254367,102.4372832,9.813542001,13.60505501,4.084753355,85.04202384,120.1715201,-1188.962361,-211.6165926
TS00000213,CVD_001,LOT250001A,2024.1.1 2:39,822.7277962,1.543845518,163.0517484,291.0698425,-12.10105587,15.37286826,4.063057783,195.7708857,166.3763226,3973.025738,461.1374367
TS00000214,CVD_001,LOT250001A,2024.1.1 2:39,749.2962442,1.504011423,60.44833875,226.0765392,21.21652328,15.46262115,4.032234924,195.4624775,93.14345145,261.4198274,-166.5500979
TS00000215,CVD_001,LOT250001A,2024.1.1 2:40,509.708351,1.454819936,112.5152023,118.8228469,20.2973219,14.45891108,3.301402851,300.2572793,144.1359505,741.8317723,739.6358519
TS00000216,CVD_001,LOT250001A,2024.1.1 2:41,780.1931548,1.434021885,19.51969406,278.9319005,2.737562261,16.26722617,4.244466097,241.0819731,137.4293831,-244.607844,-380.2243618
TS00000217,CVD_001,LOT250001A,2024.1.1 2:42,399.0100926,1.347416864,226.4786118,275.8148364,2.170146556,12.28106633,3.792739906,273.7429652,165.6388819,2955.920068,1145.381087
TS00000218,CVD_001,LOT250001A,2024.1.1 2:42,534.6106823,1.331385239,75.40446497,188.1399385,3.816430246,12.71442961,3.897968165,205.5595551,105.3942407,945.6051667,1087.348203
TS00000219,CVD_001,LOT250001A,2024.1.1 2:43,473.9004657,1.297743251,191.6078035,79.8628598,3.610376448,13.595908,3.957996168,130.6302871,148.946827,2058.126756,18.07427656
TS00000220,CVD_001,LOT250001A,2024.1.1 2:44,616.9573591,1.292131602,395.6606507,120.9205579,2.836083842,14.42558394,4.057400369,197.9377769,159.2361775,1235.019417,630.9069487
TS00000221,CVD_001,LOT250001A,2024.1.1 2:45,1176.217467,1.241542791,373.6888595,181.5042971,5.582321069,13.19619527,4.078942125,226.8010708,92.12391119,78.27953413,-150.2140303
TS00000222,CVD_001,LOT250001A,2024.1.1 2:45,131.6128599,1.248470423,218.9092539,136.737265,-3.29060818,14.67470822,4.096322737,234.4855706,117.2989082,2371.306455,548.8215259
TS00000223,CVD_001,LOT250001A,2024.1.1 2:46,770.6794101,1.241625096,211.0220762,236.6128515,6.341763091,11.56960914,4.039477382,164.9080147,146.9806134,1197.654741,-53.44001545
TS00000224,CVD_001,LOT250001A,2024.1.1 2:47,196.4267673,1.219853095,455.661333,13.26283796,-0.080427226,10.66513197,3.877666015,223.5673306,165.3061277,-1418.816438,-615.4194742
TS00000225,CVD_001,LOT250001A,2024.1.1 2:48,481.91837,1.206621855,284.3573461,15.75284134,-11.94748698,12.65056406,3.853697775,139.2351519,155.4453803,-1477.634238,-1745.798356
TS00000226,CVD_001,LOT250001A,2024.1.1 2:48,872.2376492,1.1851819,176.701862,166.2784,6.280058866,11.88422959,3.488956038,133.5836842,166.8136276,797.6534581,-119.7120621
TS00000227,CVD_001,LOT250001A,2024.1.1 2:49,615.9713412,1.189662825,37.6833351,105.9975617,-21.6727398,12.62592402,3.487218628,130.1811549,117.5892255,2315.704335,149.0804046
TS00000228,CVD_001,LOT250001A,2024.1.1 2:50,330.1695406,1.228169335,263.2862367,94.50812984,-9.83172335,11.58289686,3.741175423,199.535688,102.21921,3781.982781,670.6078868
TS00000229,CVD_001,LOT250001A,2024.1.1 2:51,420.2884352,1.232757289,315.7093134,-7.018399302,0.158608848,10.92782637,3.649195571,128.297483,152.2694829,-3047.404564,20.75969026
TS00000230,CVD_001,LOT250001A,2024.1.1 2:51,768.3285953,1.236522703,130.9722567,155.4699256,-17.10761446,11.14152398,3.541907774,174.3698834,112.6481503,563.6890302,502.0706503
TS00000231,CVD_001,LOT250001A,2024.1.1 2:52,414.9611679,1.251026259,244.1257693,150.9815304,-6.904443532,11.11622236,3.206133642,254.891529,123.306178,1498.393625,-226.9707736
TS00000232,CVD_001,LOT250001A,2024.1.1 2:53,650.6034717,1.250922294,160.0069192,216.9440496,-4.443487436,10.43815439,3.400241668,139.8036734,176.9149979,1118.441407,-168.0239018
TS00000233,CVD_001,LOT250001A,2024.1.1 2:54,606.6343126,1.292710017,180.1292809,167.0788323,-18.11580384,10.41796406,2.893084343,172.0984703,154.2453925,2554.911811,529.4650154
TS00000234,CVD_001,LOT250001A,2024.1.1 2:54,430.9152471,1.367923248,-110.1924882,151.9908291,-9.634842438,9.949348972,3.246882721,207.4295917,131.100253,1857.485273,-1226.887569
TS00000235,CVD_001,LOT250001A,2024.1.1 2:55,1128.202419,1.353059379,170.7075615,273.1566786,-9.655208246,11.67751729,2.88503532,218.6862802,126.7239737,-1413.578296,16.04106473
TS00000236,CVD_001,LOT250001A,2024.1.1 2:56,748.9306053,1.410137099,317.2603012,52.60743286,-12.58844633,10.52767575,3.180399616,174.6219371,165.7629016,-1460.485077,-185.3360138
TS00000237,CVD_001,LOT250001A,2024.1.1 2:57,82.24001547,1.458897265,114.8574334,222.6535903,17.138896,13.47285674,2.447021694,252.4604543,152.9168267,1206.171581,700.9163398
TS00000238,CVD_001,LOT250001A,2024.1.1 2:57,633.0620101,1.462339004,198.097348,27.71303958,-12.17096853,10.18741551,3.013942889,241.306946,109.4978301,2574.731797,-236.8226725
TS00000239,CVD_001,LOT250001A,2024.1.1 2:58,418.7807391,1.521607813,94.86167937,106.4311464,6.959132997,8.986807912,2.501927843,274.8620482,86.8334946,893.1141579,292.8416351
TS00000240,CVD_001,LOT250001A,2024.1.1 2:59,794.9795332,1.570283127,232.3291741,76.4822975,-5.492354819,13.69447333,2.415062733,202.1237742,201.0154148,-2537.128008,502.9367614
TS00000241,CVD_001,LOT250001A,2024.1.1 3:00,381.259078,1.592892588,158.239969,259.645338,-10.86636189,10.19338858,2.451182512,176.757005,107.142402,-1463.441131,-696.2979971
TS00000242,CVD_001,LOT250001A,2024.1.1 3:00,548.1072294,1.670759833,66.06201078,186.8864577,2.592487082,10.9522034,2.199272352,167.0301837,158.868297,2025.609641,-11.86343088
TS00000243,CVD_001,LOT250001A,2024.1.1 3:01,700.3345035,1.63571905,348.3447178,194.8595118,9.581103788,10.25923443,2.256565572,226.826288,187.5470931,-43.70750234,-150.3673673
TS00000244,CVD_001,LOT250001A,2024.1.1 3:02,787.7277631,1.707108125,296.3626264,99.5167508,13.74500075,10.22003539,2.062319735,186.1453302,145.8146164,899.6570054,545.8461484
TS00000245,CVD_001,LOT250001A,2024.1.1 3:03,268.3321259,1.716098562,103.2784564,174.8966442,21.50050363,10.01415162,2.015459368,174.9471042,122.508768,2803.732941,416.930183
TS00000246,CVD_001,LOT250001A,2024.1.1 3:03,481.8255408,1.754283901,239.9483756,135.5586325,36.52353071,7.493703604,2.206370666,182.4744274,96.85378366,-1723.516396,-31.24567597
TS00000247,CVD_001,LOT250001A,2024.1.1 3:04,443.6981666,1.769511611,243.9320882,240.8001517,10.59531198,9.645544088,1.889910415,168.5756719,95.53003222,-140.8546438,-433.2531755
TS00000248,CVD_001,LOT250001A,2024.1.1 3:05,396.0367576,1.767935603,256.2803122,118.6950924,2.279143504,7.065846292,1.886067467,221.7143017,149.1115652,-352.7679782,613.6236742
TS00000249,CVD_001,LOT250001A,2024.1.1 3:06,997.6302217,1.794009894,-36.33916827,328.7389877,14.03930843,8.762111641,1.743154499,125.1440294,180.4092882,1407.663389,63.72643752
TS00000250,CVD_001,LOT250001A,2024.1.1 3:06,654.3849537,1.769765889,300.9367685,58.96120057,7.214753902,7.91749363,1.903651899,228.1557167,124.0780849,2244.987827,-709.8038658
TS00000251,CVD_001,LOT250001A,2024.1.1 3:07,234.7790114,1.809048713,103.7876296,137.4132151,19.2596613,9.536205279,2.262320406,250.5929256,118.3283861,-2260.534914,-666.1901995
TS00000252,CVD_001,LOT250001A,2024.1.1 3:08,776.3259608,1.802106787,130.3824592,360.7114869,-3.094759558,9.507109186,1.835251307,175.1219908,154.9825749,688.1387518,318.2011321
TS00000253,CVD_001,LOT250001A,2024.1.1 3:09,1074.272388,1.800154851,505.1780378,169.8950075,33.19391059,9.745374732,1.871386096,325.2212367,112.5415839,2435.516524,-540.3502706
TS00000254,CVD_001,LOT250001A,2024.1.1 3:09,798.7472494,1.794804721,213.7268304,89.55421478,17.47054619,9.484083107,2.078490704,210.8303136,140.4237675,-3016.595254,1024.374073
TS00000255,CVD_001,LOT250001A,2024.1.1 3:10,157.7230142,1.768406302,128.4652784,226.005641,-8.749870234,8.184012504,1.996064227,115.9165221,132.5236952,558.8457851,-378.0842925
