PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,BEAM_CURRENT,BEAM_ENERGY,DOSE_RATE,TOTAL_DOSE,IMPLANT_ANGLE,WAFER_ROTATION,SOURCE_PRESSURE,ANALYZER_PRESSURE,END_STATION_PRESSURE,BEAM_UNIFORMITY,FARADAY_CUP_CURRENT
TS00000133,ION_001,LOT250001A,2024.1.1 1:39,-3153.317503,-4295682.393,9.34E+22,1.22E+27,5.618987907,-1680.891429,2.11E-05,1.11E-06,4.50E-07,98.23975865,10649.13827
TS00000134,ION_001,LOT250001A,2024.1.1 1:39,2975.504137,3769800.362,1.74E+21,1.37E+27,19.45358729,1116.939324,2.08E-05,1.06E-06,4.42E-07,98.11376338,8664.942378
TS00000135,ION_001,LOT250001A,2024.1.1 1:40,-2608.662347,135905.3123,-4.01E+22,-7.62E+27,11.61328711,2414.825626,2.05E-05,1.02E-06,4.33E-07,98.21745621,2283.433899
TS00000136,ION_001,LOT250001A,2024.1.1 1:41,7259.526317,1140235.374,-5.74E+22,-2.66E+27,19.43085482,8097.072341,2.02E-05,9.88E-07,4.23E-07,98.3102364,4951.959057
TS00000137,ION_001,LOT250001A,2024.1.1 1:42,-2079.470619,2411745.53,5.45E+22,-9.65E+26,14.27656995,-1179.426619,2.01E-05,9.57E-07,4.12E-07,98.31984377,-2594.479027
TS00000138,ION_001,LOT250001A,2024.1.1 1:42,-237.8514105,-2519891.883,-2.86E+22,5.25E+27,15.03242318,4063.209061,2.00E-05,9.33E-07,4.01E-07,98.25384341,8365.841408
TS00000139,ION_001,LOT250001A,2024.1.1 1:43,4304.463524,1216839.125,2.19E+21,-3.06E+27,4.729537293,2182.638177,2.00E-05,9.15E-07,3.90E-07,98.23703629,-6764.438325
TS00000140,ION_001,LOT250001A,2024.1.1 1:44,-3869.914716,-635796.4168,4.78E+22,3.98E+27,23.2748522,6136.479185,2.01E-05,9.04E-07,3.79E-07,98.33696001,5612.683355
TS00000141,ION_001,LOT250001A,2024.1.1 1:45,1969.628435,2150381.853,-2.42E+22,-8.11E+24,1.316578851,3250.708604,2.02E-05,9.00E-07,3.67E-07,98.2001528,3532.737248
TS00000142,ION_001,LOT250001A,2024.1.1 1:45,6297.605607,-5284463.506,-2.30E+21,-8.86E+26,1.270618996,-3095.195048,2.05E-05,9.04E-07,3.56E-07,98.30307073,-2715.262344
TS00000143,ION_001,LOT250001A,2024.1.1 1:46,-5348.798523,-213979.2,-8.28E+20,1.24E+27,15.49114023,-5960.866966,2.08E-05,9.15E-07,3.46E-07,98.46366311,32.20063121
TS00000144,ION_001,LOT250001A,2024.1.1 1:47,1834.432786,-1473142.356,3.42E+22,-1.96E+27,27.28623539,2168.618721,2.11E-05,9.33E-07,3.35E-07,98.46318175,-4580.366164
TS00000145,ION_001,LOT250001A,2024.1.1 1:48,2152.621756,1114720.47,2.95E+22,-2.15E+27,7.155314556,-1198.289451,2.16E-05,9.57E-07,3.25E-07,98.43067181,-4350.10966
TS00000146,ION_001,LOT250001A,2024.1.1 1:48,4259.734437,1209328.296,-1.10E+22,-8.52E+27,17.09989317,-3014.089625,2.21E-05,9.88E-07,3.16E-07,98.43714958,-6827.827054
TS00000147,ION_001,LOT250001A,2024.1.1 1:49,-3794.153578,-1734691.403,3.18E+21,-1.24E+27,20.22030064,-4171.76535,2.26E-05,1.02E-06,3.08E-07,98.33982484,4986.218776
TS00000148,ION_001,LOT250001A,2024.1.1 1:50,-4105.451363,-1745905.202,-1.86E+22,-2.40E+27,17.02065752,1533.578634,2.32E-05,1.06E-06,3.01E-07,98.41591248,7198.099937
TS00000149,ION_001,LOT250001A,2024.1.1 1:51,3288.028285,-241977.374,-7.39E+22,-2.58E+27,5.141249444,6911.412084,2.38E-05,1.11E-06,2.94E-07,98.45384631,-9613.777297
TS00000150,ION_001,LOT250001A,2024.1.1 1:51,2412.872046,-2206762.622,1.29E+22,2.08E+27,-3.282561977,-763.4070071,2.44E-05,1.15E-06,2.89E-07,98.44832393,10411.46093
TS00000151,ION_001,LOT250001A,2024.1.1 1:52,2251.971401,2139959.239,9.46E+22,3.29E+27,-15.07547566,3222.884643,2.50E-05,1.20E-06,2.85E-07,98.48248783,1184.958817
TS00000152,ION_001,LOT250001A,2024.1.1 1:53,2660.859485,-887860.9473,-4.42E+22,1.16E+27,3.74368981,443.1029004,2.56E-05,1.25E-06,2.82E-07,98.5806666,2719.332671
TS00000153,ION_001,LOT250001A,2024.1.1 1:54,-1420.360909,-7232156.596,-3.87E+22,4.98E+27,17.52754135,-4315.126934,2.62E-05,1.29E-06,2.80E-07,98.50430411,-6067.3262
TS00000154,ION_001,LOT250001A,2024.1.1 1:54,2252.639699,-901584.6,-4.35E+22,2.88E+27,-6.115472993,3771.772807,2.68E-05,1.34E-06,2.80E-07,98.5300072,7922.753661
TS00000155,ION_001,LOT250001A,2024.1.1 1:55,2518.640628,-2560732.886,3.62E+22,-1.48E+27,11.5151996,-3556.196899,2.74E-05,1.38E-06,2.81E-07,98.59964318,2342.601201
TS00000156,ION_001,LOT250001A,2024.1.1 1:56,-1489.848622,-4042407.366,2.24E+22,-2.31E+27,-5.591695244,899.0646263,2.79E-05,1.41E-06,2.83E-07,98.50724345,7056.688249
TS00000157,ION_001,LOT250001A,2024.1.1 1:57,8850.007466,-3057629.689,-7.93E+21,1.56E+27,4.379480237,-563.568452,2.84E-05,1.44E-06,2.87E-07,98.55168043,7486.201024
TS00000158,ION_001,LOT250001A,2024.1.1 1:57,3299.434332,309611.8958,-4.59E+22,2.87E+27,9.820123226,4364.771702,2.89E-05,1.47E-06,2.91E-07,98.57218549,8073.474762
TS00000159,ION_001,LOT250001A,2024.1.1 1:58,-3346.348404,3357845.52,4.62E+21,6.99E+27,-4.412491109,-3450.174209,2.92E-05,1.49E-06,2.97E-07,98.62712455,-1827.538294
TS00000160,ION_001,LOT250001A,2024.1.1 1:59,4057.179845,819356.1402,-7.82E+22,5.96E+27,3.346578857,2335.921573,2.95E-05,1.50E-06,3.04E-07,98.62224745,386.155371
TS00000161,ION_001,LOT250001A,2024.1.1 2:00,-2458.515378,-1479713.386,7.17E+21,-2.71E+27,-3.02876589,-2596.665892,2.98E-05,1.50E-06,3.12E-07,98.63884145,-1623.29907
TS00000162,ION_001,LOT250001A,2024.1.1 2:00,4594.795865,1176454.178,4.36E+22,-5.10E+26,7.677246692,-1291.720649,2.99E-05,1.50E-06,3.20E-07,98.63612626,5916.939764
TS00000163,ION_001,LOT250001A,2024.1.1 2:01,6083.987662,-1110885.153,-6.26E+22,3.36E+27,2.507700626,-13797.80476,3.00E-05,1.49E-06,3.30E-07,98.63052076,3109.051493
TS00000164,ION_001,LOT250001A,2024.1.1 2:02,-1833.123928,-1699515.183,-7.66E+22,5.34E+27,0.27539047,9101.830378,3.00E-05,1.47E-06,3.40E-07,98.72903109,6790.329666
TS00000165,ION_001,LOT250001A,2024.1.1 2:03,5299.961967,-2848777.774,7.90E+22,4.69E+27,14.87836717,2926.271912,2.99E-05,1.44E-06,3.50E-07,98.69599944,7005.151465
TS00000166,ION_001,LOT250001A,2024.1.1 2:03,3091.335011,-4342302.064,-3.06E+22,-3.19E+26,5.53289148,-2354.545802,2.98E-05,1.41E-06,3.61E-07,98.7579462,-7201.086151
TS00000167,ION_001,LOT250001A,2024.1.1 2:04,4719.20605,-937400.498,5.68E+22,-6.27E+27,-8.346797916,-3792.76354,2.95E-05,1.38E-06,3.72E-07,98.68529547,8179.816063
TS00000168,ION_001,LOT250001A,2024.1.1 2:05,9006.037516,432678.9319,-7.70E+21,-4.99E+27,-2.621705808,-1285.482918,2.92E-05,1.34E-06,3.84E-07,98.7212586,6168.170374
TS00000169,ION_001,LOT250001A,2024.1.1 2:06,422.5501845,-203880.0411,-8.10E+21,1.36E+27,-2.807258375,3556.143016,2.89E-05,1.29E-06,3.95E-07,98.75685425,-447.0217674
TS00000170,ION_001,LOT250001A,2024.1.1 2:06,-1628.035236,-1002106.903,2.19E+22,1.71E+27,-1.494569133,-6887.920699,2.84E-05,1.25E-06,4.06E-07,98.77464834,3130.873254
TS00000171,ION_001,LOT250001A,2024.1.1 2:07,-2190.500668,-2326426.225,-4.42E+22,-5.49E+27,22.7345276,106.1775249,2.79E-05,1.20E-06,4.17E-07,98.83161106,744.2091925
TS00000172,ION_001,LOT250001A,2024.1.1 2:08,-1916.890405,1558680.014,6.62E+21,2.23E+26,1.022687316,7747.500928,2.74E-05,1.15E-06,4.27E-07,98.78492806,4421.629128
TS00000173,ION_001,LOT250001A,2024.1.1 2:09,1015.218073,-3254642.68,-1.91E+22,3.16E+27,-23.18189821,-3878.092479,2.68E-05,1.11E-06,4.37E-07,98.85604911,-538.356993
TS00000174,ION_001,LOT250001A,2024.1.1 2:09,2664.345877,1978376.344,-6.60E+22,-5.76E+27,-8.34913673,972.351926,2.62E-05,1.06E-06,4.46E-07,98.84940313,3689.374183
TS00000175,ION_001,LOT250001A,2024.1.1 2:10,2381.829844,-2467119.812,1.69E+22,5.52E+27,-22.30398816,9457.546801,2.56E-05,1.02E-06,4.54E-07,98.83693092,1606.59317
TS00000176,ION_001,LOT250001A,2024.1.1 2:11,4558.732996,-1842552.559,-1.32E+22,-1.89E+27,-6.29798257,3166.80312,2.50E-05,9.88E-07,4.61E-07,98.80598845,-915.9695175
TS00000177,ION_001,LOT250001A,2024.1.1 2:12,1276.940921,-3628318.133,-7.85E+21,6.29E+27,-22.85336958,1136.189674,2.44E-05,9.57E-07,4.67E-07,98.90232808,2170.614578
TS00000178,ION_001,LOT250001A,2024.1.1 2:12,7014.398331,-1214754.812,-6.05E+22,-2.67E+27,-11.63705172,2653.761136,2.38E-05,9.33E-07,4.72E-07,98.82873866,14727.60989
TS00000179,ION_001,LOT250001A,2024.1.1 2:13,117.7477565,2477133.712,7.96E+22,-5.13E+27,-18.0300878,-981.0886298,2.32E-05,9.15E-07,4.76E-07,98.8841926,-2256.30806
TS00000180,ION_001,LOT250001A,2024.1.1 2:14,12034.32593,1328020.996,4.38E+22,-2.29E+27,1.155770168,5816.503947,2.26E-05,9.04E-07,4.78E-07,98.89238048,-101.0686911
TS00000181,ION_001,LOT250001A,2024.1.1 2:15,3635.112341,2485100.365,4.82E+22,-4.76E+26,-2.505171537,-983.2753888,2.21E-05,9.00E-07,4.80E-07,98.89415374,-2213.119049
TS00000182,ION_001,LOT250001A,2024.1.1 2:15,-2315.539647,1344491.768,-1.53E+22,-1.94E+27,0.731858216,-7226.146096,2.16E-05,9.04E-07,4.80E-07,98.8940743,-1707.991349
TS00000183,ION_001,LOT250001A,2024.1.1 2:16,-3187.672641,-2719952.932,-8.65E+22,-1.08E+27,-3.09378441,-957.6179501,2.11E-05,9.15E-07,4.79E-07,98.88106013,5169.769118
TS00000184,ION_001,LOT250001A,2024.1.1 2:17,3011.024076,-787669.3507,9.76E+22,1.67E+27,-15.7060443,-3261.843494,2.08E-05,9.33E-07,4.76E-07,98.84952419,4655.546713
TS00000185,ION_001,LOT250001A,2024.1.1 2:18,175.1834482,-1911116.289,-3.05E+21,-8.56E+26,3.691934438,-521.6889157,2.05E-05,9.57E-07,4.73E-07,99.00834358,1034.717073
TS00000186,ION_001,LOT250001A,2024.1.1 2:18,3915.790673,3365892.293,-3.74E+22,-3.31E+26,18.13207566,-434.7591766,2.02E-05,9.88E-07,4.68E-07,98.92091709,6186.271623
TS00000187,ION_001,LOT250001A,2024.1.1 2:19,2946.493048,-2952447.481,2.08E+22,-8.55E+27,3.386993358,5390.261019,2.01E-05,1.02E-06,4.62E-07,98.94600792,5015.759027
TS00000188,ION_001,LOT250001A,2024.1.1 2:20,759.0790037,2273832.997,5.84E+22,1.96E+27,-4.548932267,3381.234069,2.00E-05,1.06E-06,4.55E-07,98.95216594,233.7237242
TS00000189,ION_001,LOT250001A,2024.1.1 2:21,-2336.780218,2272033.558,-1.15E+21,-4.46E+26,-14.12614282,1653.125112,2.00E-05,1.11E-06,4.47E-07,99.01966846,-6623.929055
TS00000190,ION_001,LOT250001A,2024.1.1 2:21,-5005.846349,4613754.908,6.39E+22,8.05E+27,-8.454909605,588.7865746,2.01E-05,1.15E-06,4.38E-07,99.0671001,5197.45759
TS00000191,ION_001,LOT250001A,2024.1.1 2:22,-726.2711115,-984461.199,5.41E+22,-4.70E+27,5.652544043,-3633.854976,2.02E-05,1.20E-06,4.28E-07,98.98352063,1903.111802
TS00000192,ION_001,LOT250001A,2024.1.1 2:23,4494.629767,1820606.867,-5.38E+22,-9.04E+27,12.37291232,-8121.613818,2.05E-05,1.25E-06,4.18E-07,98.97229671,1175.151908
TS00000193,ION_001,LOT250001A,2024.1.1 2:24,1937.509391,5743972.507,-3.37E+22,3.09E+27,4.791125006,1057.734671,2.08E-05,1.29E-06,4.07E-07,98.92811873,-1254.105685
TS00000194,ION_001,LOT250001A,2024.1.1 2:24,-3887.057763,-1504224.609,4.79E+22,1.73E+27,10.74107998,3786.15928,2.11E-05,1.34E-06,3.96E-07,98.91577896,4814.142097
TS00000195,ION_001,LOT250001A,2024.1.1 2:25,1805.814282,-3797689.183,-1.36E+23,-5.04E+27,10.39553691,177.244806,2.16E-05,1.38E-06,3.85E-07,98.90244488,2850.571841
TS00000196,ION_001,LOT250001A,2024.1.1 2:26,2673.712468,-4660086.643,-7.47E+21,-7.65E+27,8.97517397,-1525.372588,2.21E-05,1.41E-06,3.74E-07,98.95405192,-56.69726447
TS00000197,ION_001,LOT250001A,2024.1.1 2:27,-2381.78048,1821740.646,-7.15E+22,7.69E+27,-2.071634824,2475.987467,2.26E-05,1.44E-06,3.62E-07,98.89151461,-4978.623471
TS00000198,ION_001,LOT250001A,2024.1.1 2:27,1791.275513,-4667897.71,-2.38E+22,7.07E+27,6.865421974,289.0439077,2.32E-05,1.47E-06,3.51E-07,99.05172248,6511.020599
TS00000199,ION_001,LOT250001A,2024.1.1 2:28,1433.096896,-890807.4987,-1.49E+22,-1.24E+28,-2.737110374,7370.192084,2.38E-05,1.49E-06,3.41E-07,99.02016818,4219.788138
TS00000200,ION_001,LOT250001A,2024.1.1 2:29,-3346.947838,1133280.5,-1.79E+22,-2.29E+27,6.546384334,5563.40776,2.44E-05,1.50E-06,3.31E-07,98.98717125,2496.947853
TS00000201,ION_001,LOT250001A,2024.1.1 2:30,2681.149441,502938.8421,-2.76E+22,8.32E+27,10.30863531,4476.228829,2.50E-05,1.50E-06,3.21E-07,99.0554692,-12038.86998
TS00000202,ION_001,LOT250001A,2024.1.1 2:30,3518.204752,1103609.693,-5.49E+22,-2.38E+27,24.41574327,3675.243997,2.56E-05,1.50E-06,3.12E-07,98.94619548,1080.595361
TS00000203,ION_001,LOT250001A,2024.1.1 2:31,5631.94295,595714.7731,1.15E+23,-2.45E+27,-4.843987408,-4509.857887,2.62E-05,1.49E-06,3.05E-07,98.95801431,88.71946005
TS00000204,ION_001,LOT250001A,2024.1.1 2:32,5538.833119,3237142.343,9.34E+22,-1.41E+27,13.68888946,3309.667673,2.68E-05,1.47E-06,2.98E-07,98.90109132,-1773.853515
TS00000205,ION_001,LOT250001A,2024.1.1 2:33,-4164.326737,-2340830.378,-5.81E+22,-5.60E+27,24.29926479,2170.237269,2.74E-05,1.44E-06,2.92E-07,99.03477504,5112.527128
TS00000206,ION_001,LOT250001A,2024.1.1 2:33,-2383.743109,-1652549.404,7.91E+22,-8.52E+27,17.6786476,3098.214116,2.79E-05,1.41E-06,2.87E-07,98.95332711,4936.857221
TS00000207,ION_001,LOT250001A,2024.1.1 2:34,3447.05049,-1891737.177,-2.00E+22,5.26E+27,19.01069996,2650.856951,2.84E-05,1.38E-06,2.83E-07,98.99192841,3566.033007
TS00000208,ION_001,LOT250001A,2024.1.1 2:35,3459.246452,2115359.113,6.46E+21,-9.21E+27,17.13474193,2499.675228,2.89E-05,1.34E-06,2.81E-07,99.0380872,6588.557222
TS00000209,ION_001,LOT250001A,2024.1.1 2:36,3479.05633,2290839.387,-3.16E+21,1.24E+27,24.80088164,11500.57797,2.92E-05,1.29E-06,2.80E-07,99.05283412,-3697.626985
TS00000210,ION_001,LOT250001A,2024.1.1 2:36,16841.89137,1167864.767,-3.30E+22,4.43E+27,1.483486269,401.1165338,2.95E-05,1.25E-06,2.80E-07,98.97868953,-842.3048734
TS00000211,ION_001,LOT250001A,2024.1.1 2:37,3723.773346,2998489.45,4.92E+22,-7.26E+27,-0.981414137,4460.193665,2.98E-05,1.20E-06,2.82E-07,98.99474013,1809.172619
TS00000212,ION_001,LOT250001A,2024.1.1 2:38,5988.720011,-2905397.765,6.29E+21,-4.62E+27,13.31089849,-1159.91506,2.99E-05,1.15E-06,2.85E-07,98.92524787,-1668.552646
TS00000213,ION_001,LOT250001A,2024.1.1 2:39,5265.6124,4207709.161,-2.38E+22,6.07E+27,-7.766149976,3896.002427,3.00E-05,1.11E-06,2.88E-07,99.04905691,5080.451454
TS00000214,ION_001,LOT250001A,2024.1.1 2:39,4055.170351,3847685.327,-6.52E+22,2.66E+27,26.59614432,4500.275708,3.00E-05,1.06E-06,2.94E-07,98.95056978,-1166.398895
TS00000215,ION_001,LOT250001A,2024.1.1 2:40,185.3804716,1878579.128,-4.47E+22,-3.09E+27,26.91228438,2210.404509,2.99E-05,1.02E-06,3.00E-07,98.95642777,7933.307472
TS00000216,ION_001,LOT250001A,2024.1.1 2:41,4476.088185,4493952.305,-8.21E+22,6.01E+27,10.75666439,7439.511507,2.98E-05,9.88E-07,3.07E-07,98.92516061,-3220.585705
TS00000217,ION_001,LOT250001A,2024.1.1 2:42,-1660.335448,-4102176.486,6.11E+20,6.03E+27,11.73557329,-2764.662204,2.95E-05,9.57E-07,3.15E-07,98.99811579,12085.88366
TS00000218,ION_001,LOT250001A,2024.1.1 2:42,471.5911581,-1271816.631,-5.98E+22,1.35E+27,15.03959205,-1166.454006,2.92E-05,9.33E-07,3.24E-07,98.94035071,11560.35236
TS00000219,ION_001,LOT250001A,2024.1.1 2:43,-537.3515428,-1799037.012,-1.33E+22,-4.50E+27,16.56847703,1641.982308,2.89E-05,9.15E-07,3.34E-07,98.96021069,925.336917
TS00000220,ION_001,LOT250001A,2024.1.1 2:44,1714.405979,1842833.712,6.85E+22,-2.07E+27,17.56950405,4325.740622,2.84E-05,9.04E-07,3.44E-07,98.93123819,7112.761676
TS00000221,ION_001,LOT250001A,2024.1.1 2:45,10626.19132,-2586306.764,6.00E+22,1.43E+27,22.09288623,1530.276189,2.79E-05,9.00E-07,3.55E-07,98.89348803,-639.5832521
TS00000222,ION_001,LOT250001A,2024.1.1 2:45,-6122.710036,1932688.648,-1.61E+21,-9.43E+26,14.95956808,5965.607423,2.74E-05,9.04E-07,3.66E-07,98.94155093,6407.783226
TS00000223,ION_001,LOT250001A,2024.1.1 2:46,4068.665672,3465192.926,-4.35E+21,4.69E+27,26.25480554,-1814.232051,2.68E-05,9.15E-07,3.77E-07,98.90252243,438.7332533
TS00000224,ION_001,LOT250001A,2024.1.1 2:47,-5151.125507,1776757.806,9.40E+22,-7.65E+27,21.38062478,-3719.912536,2.62E-05,9.33E-07,3.89E-07,98.82700658,-5132.461515
TS00000225,ION_001,LOT250001A,2024.1.1 2:48,-612.6608164,748022.4023,2.60E+22,-7.47E+27,10.91063283,2084.681647,2.56E-05,9.57E-07,4.00E-07,98.81502374,-16394.02429
TS00000226,ION_001,LOT250001A,2024.1.1 2:48,5605.802388,-2431147.818,-1.64E+22,9.04E+26,30.35112668,553.0822944,2.50E-05,9.88E-07,4.11E-07,98.86099473,-98.56723035
TS00000227,ION_001,LOT250001A,2024.1.1 2:49,1482.05343,-2078704.68,-7.13E+22,-2.46E+27,3.397697423,3042.737257,2.44E-05,1.02E-06,4.21E-07,98.88764645,2615.245897
TS00000228,ION_001,LOT250001A,2024.1.1 2:50,-3110.717089,3162353.823,1.97E+22,-3.14E+27,15.9994889,770.9721237,2.38E-05,1.06E-06,4.31E-07,98.91262696,7846.844153
TS00000229,ION_001,LOT250001A,2024.1.1 2:51,-1684.839748,1986559.63,4.15E+22,-8.84E+27,26.49204652,-470.4025193,2.32E-05,1.11E-06,4.41E-07,98.72985132,1354.50025
TS00000230,ION_001,LOT250001A,2024.1.1 2:51,3872.040261,-59484.26318,-3.16E+22,9.77E+25,9.455100562,598.7951814,2.26E-05,1.15E-06,4.49E-07,98.80773652,6163.199939
TS00000231,ION_001,LOT250001A,2024.1.1 2:52,-1789.023577,-1006834.938,1.46E+22,-2.64E+26,19.60612163,1022.560938,2.21E-05,1.20E-06,4.57E-07,98.81837501,-1142.264787
TS00000232,ION_001,LOT250001A,2024.1.1 2:53,1978.924937,-5026709.266,-1.82E+22,3.27E+27,21.73116083,-304.4106587,2.16E-05,1.25E-06,4.64E-07,98.79582515,-578.3042688
TS00000233,ION_001,LOT250001A,2024.1.1 2:54,1278.184711,-2639451.913,-9.20E+21,3.45E+26,7.443031845,111.0437373,2.11E-05,1.29E-06,4.69E-07,98.81837975,6361.075764
TS00000234,ION_001,LOT250001A,2024.1.1 2:54,-1525.266976,4816092.925,-1.24E+23,-6.63E+26,15.0382896,-683.0561968,2.08E-05,1.34E-06,4.74E-07,98.78729741,-11247.23801
TS00000235,ION_001,LOT250001A,2024.1.1 2:55,9644.810947,-3163730.159,-1.11E+22,5.89E+27,13.87824095,4365.391141,2.05E-05,1.38E-06,4.77E-07,98.69160183,1128.953734
TS00000236,ION_001,LOT250001A,2024.1.1 2:56,3595.464786,510969.5056,4.85E+22,-6.56E+27,9.572791425,1721.877744,2.02E-05,1.41E-06,4.79E-07,98.67625567,-945.018051
TS00000237,ION_001,LOT250001A,2024.1.1 2:57,-7047.027797,2555738.829,-3.16E+22,2.68E+27,37.72188095,9979.498391,2.01E-05,1.44E-06,4.80E-07,98.72851239,7851.598574
TS00000238,ION_001,LOT250001A,2024.1.1 2:57,1796.211913,-3100320.931,2.63E+21,-8.36E+27,6.65862274,1601.616285,2.00E-05,1.47E-06,4.79E-07,98.74809922,-1595.836821
TS00000239,ION_001,LOT250001A,2024.1.1 2:58,-1596.751205,498616.8097,-3.78E+22,-4.19E+27,23.894774,-1238.723362,2.00E-05,1.49E-06,4.78E-07,98.69123315,3628.319502
TS00000240,ION_001,LOT250001A,2024.1.1 2:59,4463.275889,2381482.533,1.80E+22,-6.06E+27,9.446229729,11652.9004,2.01E-05,1.50E-06,4.75E-07,98.59047231,5656.127397
TS00000241,ION_001,LOT250001A,2024.1.1 3:00,-2110.294257,67793.38974,-1.08E+22,3.91E+27,2.011490634,2629.766847,2.02E-05,1.50E-06,4.70E-07,98.60214993,-6408.191274
TS00000242,ION_001,LOT250001A,2024.1.1 3:00,610.0888236,7207402.595,-4.70E+22,-3.27E+26,13.38641038,4940.380198,2.05E-05,1.50E-06,4.65E-07,98.67407135,367.1830481
TS00000243,ION_001,LOT250001A,2024.1.1 3:01,3101.083531,-4135254.698,6.66E+22,-6.75E+25,18.30847058,3352.458302,2.08E-05,1.49E-06,4.59E-07,98.60691269,-1082.047756
TS00000244,ION_001,LOT250001A,2024.1.1 3:02,4558.918128,2682912.041,4.64E+22,-5.53E+27,20.46288867,3479.790889,2.11E-05,1.47E-06,4.51E-07,98.61496949,5822.363586
TS00000245,ION_001,LOT250001A,2024.1.1 3:03,-3688.095049,-396067.4369,-3.02E+22,-1.50E+27,26.30389663,3133.589114,2.16E-05,1.44E-06,4.43E-07,98.64696156,4483.499783
TS00000246,ION_001,LOT250001A,2024.1.1 3:03,-205.5619938,1965582.559,2.49E+22,-3.82E+27,39.54263284,-3414.621627,2.21E-05,1.41E-06,4.34E-07,98.51810678,-38.56720075
TS00000247,ION_001,LOT250001A,2024.1.1 3:04,-746.1319795,1138894.545,2.69E+22,1.92E+27,11.99204091,2466.087201,2.26E-05,1.38E-06,4.24E-07,98.54195448,-4088.390987
TS00000248,ION_001,LOT250001A,2024.1.1 3:05,-1436.941841,-1797419.951,3.21E+22,-4.96E+27,2.242891408,-4301.714866,2.32E-05,1.34E-06,4.13E-07,98.52091052,6362.10857
TS00000249,ION_001,LOT250001A,2024.1.1 3:06,8262.078984,607804.9337,-8.47E+22,6.65E+27,12.7820756,301.5388577,2.38E-05,1.29E-06,4.02E-07,98.54916539,856.9981396
TS00000250,ION_001,LOT250001A,2024.1.1 3:06,2844.860197,-4609596.575,5.03E+22,-8.38E+27,4.965775691,-1902.722435,2.44E-05,1.25E-06,3.91E-07,98.55434979,-6871.949475
TS00000251,ION_001,LOT250001A,2024.1.1 3:07,-3793.535817,1543118.751,-2.85E+22,-4.03E+27,16.2596613,2429.880743,2.50E-05,1.20E-06,3.80E-07,98.42598663,-6416.901995
TS00000252,ION_001,LOT250001A,2024.1.1 3:08,4946.514435,780239.1112,-1.79E+22,8.39E+27,-6.599548159,2336.252381,2.56E-05,1.15E-06,3.69E-07,98.4840178,3458.233797
TS00000253,ION_001,LOT250001A,2024.1.1 3:09,9788.362765,1631336.469,1.32E+23,-2.18E+27,29.43001309,2923.573766,2.62E-05,1.11E-06,3.58E-07,98.5120712,-5084.292986
TS00000254,ION_001,LOT250001A,2024.1.1 3:09,5453.485953,2679825.271,1.51E+22,-6.57E+27,13.6866678,2146.91664,2.68E-05,1.06E-06,3.47E-07,98.36020652,10616.86238
TS00000255,ION_001,LOT250001A,2024.1.1 3:10,-4731.129129,953422.9344,-1.93E+22,1.10E+27,-12.32693905,-1431.330357,2.74E-05,1.02E-06,3.36E-07,98.43411376,-3344.000687
TS00000256,ION_001,LOT250001A,2024.1.1 3:11,-569.379241,404441.3772,-1.10E+23,-2.38E+27,-3.180458967,-50.29732518,2.79E-05,9.88E-07,3.26E-07,98.36099355,1360.753424
TS00000257,ION_001,LOT250001A,2024.1.1 3:12,6454.554018,-2168607.748,6.95E+22,-4.18E+27,11.47956491,4672.557554,2.84E-05,9.57E-07,3.17E-07,98.374231,2177.469252
TS00000258,ION_001,LOT250001A,2024.1.1 3:12,-1426.575214,-1746642.625,-6.73E+22,-5.48E+27,14.50564765,5259.173481,2.89E-05,9.33E-07,3.09E-07,98.26567665,-2247.786048
TS00000259,ION_001,LOT250001A,2024.1.1 3:13,3194.143298,3000593.101,-5.02E+22,1.38E+28,-10.53991301,-3603.086025,2.92E-05,9.15E-07,3.01E-07,98.44529176,-9785.269568
TS00000260,ION_001,LOT250001A,2024.1.1 3:14,4529.501624,3624443.559,-1.66E+22,-1.26E+27,8.771990555,-5143.82948,2.95E-05,9.04E-07,2.95E-07,98.34271299,2380.440899
TS00000261,ION_001,LOT250001A,2024.1.1 3:15,-2267.510583,-561821.1758,7.08E+22,-9.63E+27,-18.35125125,-1932.296197,2.98E-05,9.00E-07,2.90E-07,98.30513191,-2330.988647
TS00000262,ION_001,LOT250001A,2024.1.1 3:15,1208.356026,148313.1785,3.87E+22,7.47E+27,-0.267598552,5151.029224,2.99E-05,9.04E-07,2.85E-07,98.34704439,2024.149588
TS00000263,ION_001,LOT250001A,2024.1.1 3:16,-11515.46401,-2228376.56,-7.89E+21,3.06E+27,11.27499736,5824.24264,3.00E-05,9.15E-07,2.82E-07,98.26382221,832.9500845
TS00000264,ION_001,LOT250001A,2024.1.1 3:17,-2647.94522,2964906.374,1.54E+22,-3.83E+27,-5.804843575,-2740.049442,3.00E-05,9.33E-07,2.81E-07,98.24456383,2761.061586
TS00000265,ION_001,LOT250001A,2024.1.1 3:18,436.1848446,1696413.163,-3.00E+22,-4.67E+27,-15.77435542,2181.725917,2.99E-05,9.57E-07,2.80E-07,98.36262681,9250.808053
TS00000266,ION_001,LOT250001A,2024.1.1 3:18,-3550.921425,4885773.639,6.98E+21,3.37E+27,0.37197802,8283.519058,2.98E-05,9.88E-07,2.81E-07,98.3634379,-1295.70376
