PNO,EQUIPMENT_ID,LOT_NO,TIMESTAMP,RF_POWER_SOURCE,RF_POWER_BIAS,CHAMBER_PRESSURE,GAS_FLOW_CF4,GAS_FLOW_O2,GAS_FLOW_AR,GAS_FLOW_CL2,ELECTRODE_TEMP,CHAMBER_WALL_TEMP,HELIUM_PRESSURE,ENDPOINT_SIGNAL,PLASMA_DENSITY
TS00000129,ETCH_001,LOT250001A,2024.1.1 1:36,1774.28328,135.5411713,10.55084416,89.22391373,46.15958235,75.89122558,11.67391013,59.59892536,74.72098892,9.369525663,-4261.735139,7.05E+20
TS00000130,ETCH_001,LOT250001A,2024.1.1 1:36,-1867.20466,103.4391006,9.376624034,107.2504475,28.75645961,-252.9041373,35.26054936,58.78297216,73.45267216,9.228116764,-760.0204121,9.35E+20
TS00000131,ETCH_001,LOT250001A,2024.1.1 1:37,-8171.537637,119.6459507,14.20981728,117.6416843,53.04011907,17.5682197,-0.428369571,57.17472943,73.94008462,10.38042681,-6473.316114,-2.28E+20
TS00000132,ETCH_001,LOT250001A,2024.1.1 1:38,1524.468428,119.617072,12.54076499,150.9627992,35.91703995,-155.0437686,4.901820877,61.67939211,74.33365682,9.91650161,4532.070298,1.26E+21
TS00000133,ETCH_001,LOT250001A,2024.1.1 1:39,-5277.924931,14.94758191,19.04484188,82.01545795,21.59721708,-38.07885209,100.9296592,65.19499845,72.78683343,10.22582489,21156.69314,-1.32E+21
TS00000134,ETCH_001,LOT250001A,2024.1.1 1:39,3922.688999,205.6164837,14.92996506,85.23990757,34.86911662,134.2181259,51.41770059,64.90608014,73.30100695,8.021633192,17205.81723,1.30E+21
TS00000135,ETCH_001,LOT250001A,2024.1.1 1:40,-4447.510816,115.7238329,13.30845408,15.5575156,26.42175415,212.8926963,56.38385886,62.55006981,75.54425021,9.97265696,4450.602017,1.71E+21
TS00000136,ETCH_001,LOT250001A,2024.1.1 1:41,10359.39513,137.4379922,12.91427355,57.56320407,33.59847779,565.7239252,-19.17332227,63.01531669,73.71463236,11.74311876,9785.762076,1.40E+21
TS00000137,ETCH_001,LOT250001A,2024.1.1 1:42,-3645.977204,165.9126463,18.96821183,73.52909075,27.78087362,-16.22279421,6.010644733,62.46334957,74.45681182,12.02705746,-5318.486103,1.50E+21
TS00000138,ETCH_001,LOT250001A,2024.1.1 1:42,-881.9744429,45.91012206,15.26572967,125.7569717,27.862808,309.4290535,31.80180903,56.52820285,75.00763292,10.9551409,16581.69161,9.30E+20
TS00000139,ETCH_001,LOT250001A,2024.1.1 1:43,5931.497959,134.3871836,17.23846846,61.81576543,16.88768338,190.0415747,1.523571905,63.96005172,74.78818789,10.76814583,-13707.86256,2.35E+21
TS00000140,ETCH_001,LOT250001A,2024.1.1 1:44,-6331.643349,89.18776773,19.93471394,120.6012271,34.77495191,435.4737555,81.15651917,60.38818247,73.74891413,12.67606532,11009.5685,-4.54E+21
TS00000141,ETCH_001,LOT250001A,2024.1.1 1:45,2424.548304,155.8062465,16.72828038,91.11547121,12.18539399,253.6063302,76.57521694,56.71819893,74.00281555,10.31095434,6805.897102,1.71E+21
TS00000142,ETCH_001,LOT250001A,2024.1.1 1:45,8911.891115,-22.38741203,18.19173725,86.42886123,11.54736108,-144.3367531,18.8753604,65.45857231,75.32738773,12.24353105,-5739.880761,3.95E+21
TS00000143,ETCH_001,LOT250001A,2024.1.1 1:46,-8563.764992,100.0332117,18.60342211,105.6722947,25.22717426,-324.5768413,88.48795912,60.69790038,75.42675843,15.19162535,-299.6709663,-1.24E+21
TS00000144,ETCH_001,LOT250001A,2024.1.1 1:47,2203.700503,71.01063017,20.65908634,82.1022249,36.54461031,182.5740723,34.40118452,65.0480534,76.11121419,15.21283257,-9583.325132,-1.47E+21
TS00000145,ETCH_001,LOT250001A,2024.1.1 1:48,2672.387344,134.7554372,20.69850047,82.41788262,16.01012556,-28.60157377,111.2540973,68.3012825,75.27566323,14.62543031,-9183.957528,2.57E+21
TS00000146,ETCH_001,LOT250001A,2024.1.1 1:48,5823.38018,139.0605156,18.90474829,32.98890366,25.63548333,-142.6312623,36.47583883,59.46663407,75.4278922,14.70365367,-14201.96136,-1.85E+21
TS00000147,ETCH_001,LOT250001A,2024.1.1 1:49,-6268.055,70.78674126,19.80800508,92.60796531,28.53031152,-215.3235842,47.5539891,64.83394024,73.94120121,12.87376633,9363.335623,-1.33E+21
TS00000148,ETCH_001,LOT250001A,2024.1.1 1:50,-6746.364589,73.18975815,18.8720209,84.39680387,25.20694039,141.1295119,70.03450516,55.47734402,73.80980001,14.12272894,13725.24839,3.40E+20
TS00000149,ETCH_001,LOT250001A,2024.1.1 1:51,4331.911416,112.179738,16.21740524,83.73242365,13.31265055,477.3211898,63.85086878,72.34871286,75.91666953,14.64009775,-19958.28994,-1.60E+21
TS00000150,ETCH_001,LOT250001A,2024.1.1 1:51,3006.841393,68.07277706,20.62181197,121.5172165,4.988473121,-2.069422848,38.1326817,58.04761372,73.94170923,14.32887173,20035.51749,1.75E+21
TS00000151,ETCH_001,LOT250001A,2024.1.1 1:52,2752.957102,175.5190217,24.7304794,131.3452781,-6.58604082,247.5675778,15.76579042,62.42590169,74.82211804,14.684781,1529.917634,-1.58E+21
TS00000152,ETCH_001,LOT250001A,2024.1.1 1:53,3353.755904,105.9762573,17.76851197,114.1300742,12.57304448,74.53207602,32.61326128,71.84895331,76.96467978,16.14564609,4550.994381,7.21E+20
TS00000153,ETCH_001,LOT250001A,2024.1.1 1:54,-2780.410352,-43.23895327,17.97886198,144.1882708,26.81953759,-221.9512573,-10.00739345,64.14133797,76.76265981,14.41810873,-13064.33966,5.69E+20
TS00000154,ETCH_001,LOT250001A,2024.1.1 1:54,2717.147094,111.5904866,17.624649,126.6180068,3.76149826,284.5884733,16.52660964,59.48355314,75.41274108,14.4824842,14880.0562,3.33E+21
TS00000155,ETCH_001,LOT250001A,2024.1.1 1:55,3104.785575,74.4430758,21.46036188,90.72388601,22.09748422,-172.1021691,-23.54743256,69.19203233,74.53662456,15.2944982,3690.697533,2.33E+21
TS00000156,ETCH_001,LOT250001A,2024.1.1 1:56,-2918.551458,41.2655867,20.57624626,82.66608846,5.812643088,107.8538318,-45.56170412,69.23483464,74.80901182,13.14952284,13096.84104,-1.06E+21
TS00000157,ETCH_001,LOT250001A,2024.1.1 1:57,12581.55649,66.93474159,18.8252954,112.092262,16.71743634,18.13107195,7.940397137,62.77097488,76.30125334,13.43072176,13941.02616,-2.53E+21
TS00000158,ETCH_001,LOT250001A,2024.1.1 1:57,4247.100174,149.3846388,16.65572741,120.6991642,23.19655165,328.028006,43.3395893,63.4660836,74.9431195,13.24832164,15107.94613,1.68E+21
TS00000159,ETCH_001,LOT250001A,2024.1.1 1:58,-5728.955398,223.73958,18.87578512,151.6303082,10.09908664,-158.3530821,32.80373832,64.06640458,74.15097724,13.65751332,-4694.611157,-1.31E+21
TS00000160,ETCH_001,LOT250001A,2024.1.1 1:59,5370.287062,163.5448352,14.39500401,141.1625076,19.0804217,205.5010807,2.660910609,65.35983573,76.79504641,12.96687201,-260.9069719,-6.71E+20
TS00000161,ETCH_001,LOT250001A,2024.1.1 2:00,-4407.878718,108.6097967,18.29749268,69.52141963,14.00361557,-100.4002016,58.1438432,57.08022959,75.21926196,12.64504416,-4267.020747,-2.12E+21
TS00000162,ETCH_001,LOT250001A,2024.1.1 2:00,6168.965073,172.1080185,19.72401804,84.66737509,26.07243676,-16.30196522,-10.21644193,65.7865703,74.04901147,11.96377536,10832.25152,1.36E+21
TS00000163,ETCH_001,LOT250001A,2024.1.1 2:01,8401.17882,116.4757117,14.00089862,113.0965226,22.31693967,-795.2484883,-49.0926785,75.76019375,75.59397565,11.22462432,5240.695693,-1.29E+21
TS00000164,ETCH_001,LOT250001A,2024.1.1 2:02,-3474.488564,101.1441083,12.86239391,126.4641007,21.53601239,638.7972876,-55.02439867,62.50588962,76.28579923,12.35985707,12632.24674,-7.01E+19
TS00000165,ETCH_001,LOT250001A,2024.1.1 2:03,7226.714226,71.91857979,20.19204417,118.8111525,37.61308379,255.7680337,-22.66203333,64.21142849,73.26372202,11.13383235,13094.94508,-3.90E+19
TS00000166,ETCH_001,LOT250001A,2024.1.1 2:03,3916.896865,34.03240722,14.25277323,76.2645468,29.74924828,-71.2261341,39.86348738,61.35186418,74.41380029,11.6300661,-15281.17355,3.67E+20
TS00000167,ETCH_001,LOT250001A,2024.1.1 2:04,6363.32637,113.3602827,18.15382221,26.32350807,17.34321328,-157.9552618,-0.924079007,70.469578,74.27684863,9.722197528,15519.5047,1.32E+21
TS00000168,ETCH_001,LOT250001A,2024.1.1 2:05,12799.62348,143.5630194,14.45795204,34.32600905,24.51826282,2.000128075,34.77061705,73.56119387,75.25101072,9.793801673,11536.81088,-4.86E+20
TS00000169,ETCH_001,LOT250001A,2024.1.1 2:06,-68.22604746,125.3829197,13.96844679,83.15686078,25.74326804,307.9309191,73.11884981,73.58072317,75.43980018,9.888663306,-1652.037529,-1.48E+21
TS00000170,ETCH_001,LOT250001A,2024.1.1 2:06,-3135.507565,103.1706736,15.00531554,84.10965063,28.41161079,-341.427459,-6.616219504,61.57036394,73.57749009,9.698013785,5545.465333,-3.72E+21
TS00000171,ETCH_001,LOT250001A,2024.1.1 2:07,-3969.529527,68.25523636,11.24491789,24.87248518,53.92633829,99.15304546,43.17177074,70.43788491,72.07241296,10.25188087,813.3042842,2.05E+20
TS00000172,ETCH_001,LOT250001A,2024.1.1 2:08,-3548.510975,158.3660822,13.34550341,69.25665083,33.41555825,580.2259738,47.10342159,75.23328544,75.76023748,8.983621599,8208.094454,-3.14E+20
TS00000173,ETCH_001,LOT250001A,2024.1.1 2:09,861.0146541,39.79174492,11.63750809,91.65344456,10.31366379,-142.8556497,6.842779228,70.73543549,72.428032,9.882738561,-1673.752504,-1.42E+21
TS00000174,ETCH_001,LOT250001A,2024.1.1 2:09,3346.649826,162.4818648,8.888349502,19.57927048,26.13786784,163.829598,74.57297505,70.69860774,74.40481191,9.431700124,6817.473717,1.25E+20
TS00000175,ETCH_001,LOT250001A,2024.1.1 2:10,2935.211443,53.11127382,12.65658524,109.357594,13.0514103,697.6879278,26.10309709,66.06452264,73.68510274,8.927488547,2684.856445,1.71E+21
TS00000176,ETCH_001,LOT250001A,2024.1.1 2:11,6213.099494,65.71175014,10.80619658,49.89875406,29.79218737,308.0379074,23.48741057,69.63608302,74.00702161,8.143831083,-2330.517679,2.22E+21
TS00000177,ETCH_001,LOT250001A,2024.1.1 2:12,1302.944705,20.81254868,10.75487172,115.4622305,13.82873525,184.6204811,98.08270531,74.82643404,76.116034,9.704843635,3868.919499,-3.07E+21
TS00000178,ETCH_001,LOT250001A,2024.1.1 2:12,9921.466486,77.0957407,7.83919477,44.29023895,25.48641376,282.9257754,49.62964956,70.39160019,78.06829203,8.260546796,29005.49383,-7.22E+20
TS00000179,ETCH_001,LOT250001A,2024.1.1 2:13,-411.56591,164.4976172,14.59696752,25.33945097,19.37800259,59.15273198,60.42363537,62.61119243,70.92858346,9.1915182,-4943.562899,1.92E+21
TS00000180,ETCH_001,LOT250001A,2024.1.1 2:14,17474.66426,136.1839185,12.60301234,49.14838681,38.68724512,487.3423157,71.58131736,66.67056669,74.71898598,9.322533561,-618.1490196,3.19E+21
TS00000181,ETCH_001,LOT250001A,2024.1.1 2:15,4886.447036,163.7053267,12.65510713,65.01373519,34.98566091,65.61834399,9.302558801,75.09148267,72.870002,9.386563389,-4831.123996,-1.63E+21
TS00000182,ETCH_001,LOT250001A,2024.1.1 2:15,-4029.85476,136.5747859,9.356804434,54.88143118,38.01699264,-321.3891745,63.88132229,70.75911947,74.5346126,9.462706367,-3813.450748,2.76E+21
TS00000183,ETCH_001,LOT250001A,2024.1.1 2:16,-5329.457637,39.75867996,5.71646927,63.61146334,33.82134556,73.46318859,8.673524858,69.81695002,74.25475042,9.347859005,9945.940135,-2.70E+21
TS00000184,ETCH_001,LOT250001A,2024.1.1 2:17,3975.968906,87.33251606,14.88476065,87.64207009,20.67729921,-67.59594876,4.603156113,66.53363247,74.78742949,8.937276821,8918.026496,2.30E+21
TS00000185,ETCH_001,LOT250001A,2024.1.1 2:18,-271.7421224,62.00771237,9.857122588,69.63723938,39.38598576,106.4928367,9.960002327,75.3245293,72.95251655,11.98608638,1673.807916,-5.64E+20
TS00000186,ETCH_001,LOT250001A,2024.1.1 2:18,5343.791661,190.6923586,8.189558807,76.17516435,52.9853124,114.6182478,-3.297199964,77.76709561,71.04163497,10.6303979,11971.5445,3.13E+21
TS00000187,ETCH_001,LOT250001A,2024.1.1 2:19,3892.968297,41.43697617,11.19908813,12.88331774,37.25551829,481.2269994,37.43838787,75.84008088,73.61745465,11.32255517,9622.629556,-9.28E+20
TS00000188,ETCH_001,LOT250001A,2024.1.1 2:20,613.4211784,169.5420514,13.21339813,99.41211025,28.20016546,358.050537,18.45495981,76.80173124,72.25238665,11.6908238,48.4568349,-6.20E+20
TS00000189,ETCH_001,LOT250001A,2024.1.1 2:21,-4030.367654,172.3968923,10.41823835,82.68767848,17.37944691,252.2648033,-6.29443108,67.85535123,71.57384489,13.17441546,-13678.85872,-2.67E+20
TS00000190,ETCH_001,LOT250001A,2024.1.1 2:21,-8035.540798,231.6485228,13.89272778,153.1593455,21.69505733,187.7893093,27.09055079,67.20355836,71.05968376,14.30201874,9950.292411,-3.07E+21
TS00000191,ETCH_001,LOT250001A,2024.1.1 2:22,-1619.301016,100.4188044,13.66241487,53.5977332,34.34793331,-74.2636525,-2.521320866,68.97355671,73.13350365,13.07091366,3346.64621,-3.52E+21
TS00000192,ETCH_001,LOT250001A,2024.1.1 2:23,6207.427355,170.8680189,8.558491683,21.18377269,39.52897122,-353.0774131,-4.723831631,69.99433464,73.87998506,13.13603547,1874.696969,1.02E+21
TS00000193,ETCH_001,LOT250001A,2024.1.1 2:24,2365.69688,268.0794501,9.892789206,120.4392757,30.3381811,222.1053369,6.490115621,76.99801471,69.53415888,12.59636908,-3000.691503,1.98E+21
TS00000194,ETCH_001,LOT250001A,2024.1.1 2:24,-6378.535321,97.02130938,14.32930764,111.6095605,34.62524455,393.9016535,19.37506325,75.70901751,72.11407256,12.61304236,9118.288186,1.22E+21
TS00000195,ETCH_001,LOT250001A,2024.1.1 2:25,2152.176134,44.65329019,5.539334616,59.24205173,32.57922562,169.4053535,18.12302369,72.60378319,70.47858839,12.59032845,5173.159125,-2.51E+21
TS00000196,ETCH_001,LOT250001A,2024.1.1 2:26,3444.347228,26.34153359,12.35640827,39.99038169,29.43743872,63.83924512,-3.032730383,62.78250787,68.69471774,13.71079052,-659.7017843,9.60E+20
TS00000197,ETCH_001,LOT250001A,2024.1.1 2:27,-4149.495352,183.9430616,9.582299233,164.0220028,16.66503346,314.5546994,35.14512963,61.52046428,70.97843199,12.74715072,-10522.10252,-1.98E+21
TS00000198,ETCH_001,LOT250001A,2024.1.1 2:27,2098.725725,29.831118,12.41365997,160.1599453,23.8890425,178.2813124,5.290773543,71.18012355,69.37155375,15.76027642,12438.49292,8.15E+20
TS00000199,ETCH_001,LOT250001A,2024.1.1 2:28,1549.514333,121.6819871,13.3160432,4.873392874,12.60248529,621.0417831,-5.171402949,74.39144967,68.12250055,15.2865361,7837.248833,2.26E+21
TS00000200,ETCH_001,LOT250001A,2024.1.1 2:29,-5632.888434,170.992558,13.63384749,86.51337286,20.24701611,508.0834219,-26.85136918,69.59969756,69.18820625,14.74986764,4372.742106,7.35E+20
TS00000201,ETCH_001,LOT250001A,2024.1.1 2:30,3396.724162,156.1105322,13.61934687,171.5676822,22.43078279,439.8770143,49.49535443,79.57452252,68.69498337,15.99844558,-24717.73995,2.94E+21
TS00000202,ETCH_001,LOT250001A,2024.1.1 2:30,4639.773805,170.2804587,12.72768244,85.79979172,35.03450999,389.334865,23.182422,64.58532758,69.14689564,14.01230363,1502.344322,-3.00E+20
TS00000203,ETCH_001,LOT250001A,2024.1.1 2:31,7798.045436,157.3585217,21.66668474,84.74717386,4.360166449,-122.9361185,31.84803905,63.94837389,68.01313828,14.16776653,-500.2336359,-4.33E+20
TS00000204,ETCH_001,LOT250001A,2024.1.1 2:32,7646.437223,219.5520793,21.06361054,92.28515661,21.57975033,364.862788,59.4114894,66.65640495,69.29933993,13.04891551,-4244.158751,1.35E+20
TS00000205,ETCH_001,LOT250001A,2024.1.1 2:33,-6919.665473,84.04135704,13.93545821,57.69025465,30.98945365,292.5106475,15.94601964,66.44908744,68.71758696,15.32583837,9509.909836,-2.69E+21
TS00000206,ETCH_001,LOT250001A,2024.1.1 2:33,-4259.393189,98.52242732,21.22524438,32.98931012,23.2907128,349.1590079,-9.096722539,72.56987105,70.25188109,13.69774383,9140.021698,-8.06E+20
TS00000207,ETCH_001,LOT250001A,2024.1.1 2:34,4477.121024,90.39613833,16.68047025,141.681265,23.67563804,319.641196,35.66582685,67.80287699,70.48560752,14.20103193,6380.050571,-6.30E+20
TS00000208,ETCH_001,LOT250001A,2024.1.1 2:35,4486.818354,183.8913187,18.38750395,24.03100355,20.99043157,308.4319996,43.76759398,62.1403815,69.89843517,14.81459073,12407.11045,-5.68E+20
TS00000209,ETCH_001,LOT250001A,2024.1.1 2:36,4509.151703,185.2042552,18.26455063,105.607394,27.99045017,869.0319514,27.08492894,74.30080809,69.07425334,14.84124606,-8182.773837,5.37E+20
TS00000210,ETCH_001,LOT250001A,2024.1.1 2:36,24547.35435,155.2022085,17.10118375,128.9787655,4.153629316,173.1699788,79.09384786,61.0017088,68.95948493,13.25110616,-2489.0029,-2.96E+21
TS00000211,ETCH_001,LOT250001A,2024.1.1 2:37,4865.554367,196.00962,21.50471583,33.13128793,1.317860833,424.5351949,-40.31914929,64.39919147,68.02990636,13.27286468,2797.922632,-2.29E+21
TS00000212,ETCH_001,LOT250001A,2024.1.1 2:38,8259.851291,51.18885866,19.61842646,51.77689019,15.38801315,70.77820957,66.74629934,61.59087099,68.00527639,11.74867872,-4172.482524,2.26E+21
TS00000213,ETCH_001,LOT250001A,2024.1.1 2:39,7173.615927,218.8531068,18.3327567,134.7829779,-5.764032762,384.1088273,55.29230815,70.68448881,70.22643419,13.70340757,9311.90352,-4.01E+21
TS00000214,ETCH_001,LOT250001A,2024.1.1 2:39,5357.952854,207.3145073,16.44293024,105.0598584,28.66722387,419.0573279,43.26448318,70.51901169,66.48488073,11.66209294,-3193.807176,1.23E+21
TS00000215,ETCH_001,LOT250001A,2024.1.1 2:40,-445.1580177,157.3816148,17.60892827,56.56094543,29.19148211,272.9777188,-72.85074137,79.10640687,68.96401739,11.51011251,14995.50344,-7.47E+20
TS00000216,ETCH_001,LOT250001A,2024.1.1 2:41,5994.026626,217.7657989,15.83499141,126.9096202,13.37680817,596.7009982,63.15191841,74.0241659,68.56784466,10.70678125,-7320.172661,3.20E+20
TS00000217,ETCH_001,LOT250001A,2024.1.1 2:42,-3205.985877,9.422267652,20.02069251,124.7458431,14.82173442,-44.27766934,-8.913024816,76.58976432,69.92731387,11.80198622,23287.39355,3.12E+21
TS00000218,ETCH_001,LOT250001A,2024.1.1 2:42,-2.04605534,75.71298134,17.00586882,85.04557182,18.70776908,52.28244829,3.827382856,70.74675839,66.8740812,10.57215415,22233.77166,-2.62E+20
TS00000219,ETCH_001,LOT250001A,2024.1.1 2:43,-1508.078638,61.86066203,19.29667223,36.24511109,20.9244079,224.3839861,11.15187175,64.33698052,69.02085264,10.77256915,964.2719357,1.25E+21
TS00000220,ETCH_001,LOT250001A,2024.1.1 2:44,1878.154258,148.5349926,23.30483844,53.88267931,22.7076204,388.607941,25.83585167,69.77594088,69.51471338,10.13165644,13342.9914,1.17E+20
TS00000221,ETCH_001,LOT250001A,2024.1.1 2:45,15255.50845,41.99155562,22.75353151,80.27512987,28.0954222,210.30823,30.36606248,72.00719001,66.14882299,9.374580572,-2154.280605,-2.19E+20
TS00000222,ETCH_001,LOT250001A,2024.1.1 2:45,-9857.240421,150.6959421,19.50808089,59.93007323,21.89583356,483.8742535,35.85068722,72.46981197,67.40767411,10.20760167,11951.57809,-4.66E+20
TS00000223,ETCH_001,LOT250001A,2024.1.1 2:46,5441.186053,188.2110383,19.16382158,103.9627574,34.18063208,-6.053402012,31.81068642,66.49050549,68.9022574,9.521455117,28.41328656,1.40E+21
TS00000224,ETCH_001,LOT250001A,2024.1.1 2:47,-8376.55725,148.8920435,23.83508924,4.437373573,30.33798974,-128.8779607,13.64116884,71.19448772,69.83941599,8.229369362,-11095.19709,-1.46E+21
TS00000225,ETCH_001,LOT250001A,2024.1.1 2:48,-1556.524548,125.8447215,20.15445651,5.387164811,20.92746535,230.1716101,17.74337101,63.97970328,69.37760405,8.133365651,-33595.73893,-2.26E+21
TS00000226,ETCH_001,LOT250001A,2024.1.1 2:48,7783.703582,51.58546392,17.71601776,72.23484446,41.44129662,130.704931,-27.72261147,63.31914594,69.98751183,9.133944056,-978.5558169,1.49E+20
TS00000227,ETCH_001,LOT250001A,2024.1.1 2:49,1610.613468,62.43323699,14.62207466,45.49592942,15.56118595,282.5764041,-17.26511297,62.84381197,67.5779544,9.840368008,4478.821688,3.86E+20
TS00000228,ETCH_001,LOT250001A,2024.1.1 2:50,-5266.206645,190.8973243,18.79509993,40.54639219,29.22273723,136.8827656,32.91715942,68.42968927,66.87115096,10.56972901,14974.96296,-3.65E+21
TS00000229,ETCH_001,LOT250001A,2024.1.1 2:51,-3115.447166,165.5806003,19.4820778,-4.317798485,40.74847699,55.62598661,32.45136572,62.29793817,69.44523444,7.611178431,2026.039018,-2.10E+19
TS00000230,ETCH_001,LOT250001A,2024.1.1 2:51,5231.235759,119.5301395,15.40661064,68.25570019,24.70580201,118.8311127,30.77945308,65.94081332,67.54541888,9.394173824,11681.56368,-2.45E+21
TS00000231,ETCH_001,LOT250001A,2024.1.1 2:52,-3249.756841,99.92542725,17.27309186,66.70945579,35.8006889,141.761374,-4.249281634,72.45350902,68.16903273,10.01363191,-2889.415472,1.25E+21
TS00000232,ETCH_001,LOT250001A,2024.1.1 2:53,2411.842116,6.580216914,15.18178297,96.55978673,38.80867637,55.3484474,40.92807458,62.6647685,70.94939978,10.07919634,-1720.327363,-3.61E+21
TS00000233,ETCH_001,LOT250001A,2024.1.1 2:54,1369.328391,66.92919477,15.16658517,75.00776553,25.33317556,77.92802384,-18.56768188,65.15757381,69.92478404,10.99612243,12200.14552,3.85E+21
TS00000234,ETCH_001,LOT250001A,2024.1.1 2:54,-2828.467671,248.7649552,8.937498651,68.97930097,33.66256138,25.01398205,51.3789365,67.90336346,68.8850285,10.98250019,-22974.94615,-6.76E+20
TS00000235,ETCH_001,LOT250001A,2024.1.1 2:55,13932.69913,59.92837079,14.13159389,123.5644396,33.15127903,337.3749402,14.05387447,68.64320288,68.79202567,9.83571196,1818.03489,-1.73E+21
TS00000236,ETCH_001,LOT250001A,2024.1.1 2:56,4863.302831,150.5109249,16.64125093,26.32096797,29.40376849,169.1159885,75.16036711,64.77349954,70.87774102,10.1596365,-2291.034852,-5.66E+20
TS00000237,ETCH_001,LOT250001A,2024.1.1 2:57,-11097.31297,201.6269783,12.17804418,102.7079425,58.01595896,682.3169186,-18.41695765,71.0631968,70.37678852,11.71906543,15338.555,1.11E+21
TS00000238,ETCH_001,LOT250001A,2024.1.1 2:57,2169.120543,67.5247704,13.43762632,16.89830302,27.31844664,155.9487825,82.46348122,69.93800096,68.35437414,12.70308332,-3523.26105,1.78E+21
TS00000239,ETCH_001,LOT250001A,2024.1.1 2:58,-2920.324134,155.1037588,10.98122678,52.72133519,44.82198418,-24.16279895,20.71376877,72.53990579,67.37645755,12.31744736,6954.046297,-5.49E+20
TS00000240,ETCH_001,LOT250001A,2024.1.1 2:59,6168.142559,201.0286991,13.35589711,40.24134099,30.54297288,779.1431816,21.76022252,66.28567998,73.24717886,11.14200418,11033.8828,-2.88E+21
